age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,fraud
44,0.0,81,46246,0,1,4,0,67,1,3495.49,1,15000.0,57028.10578,0,0,0,19,0,1,0,10.74175187597189,1,0,0,1.6094379124341003,1,0,1,0,0,0,0,0,8.159514887136972,1,0,0,0,1,9.61587214452889,10.951317044210015,0.2630281997722873,1.0,15000.0,0.23303266665113115,0,0.23303266665113115,0,0,0,1,1,1,0,0,0.32435237641473097,0,0.07558469921559519,0,1,0,1,1,1,0,0,1,0,0,0,878674,4,2016,2,30,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,0.10656330749354007,0,6,2,0.0
33,1.0,82,98655,0,1,9,0,56,1,0.0,7,42189.50847390347,31188.08398,0,0,0,18,0,0,0,11.499394330685877,1,1,0,2.302585092994046,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,10.649950557046315,10.347823440142037,1.352744480860242,0.3999999999999999,16875.803389561384,0.0,0,0.0,0,1,0,0,0,0,1,0,0.4276469360242849,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1775790,12,2016,4,29,0,0,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1,1,1,0,0,0.16132387706855794,0,4,1,0.0
31,1.0,85,110521,0,1,0,0,1,1,6679.23,1,62615.50611763296,17757.29584,0,0,0,15,0,0,1,11.612969875145785,0,0,0,0.0,1,0,1,0,0,0,0,0,8.806907697075678,1,0,0,0,1,11.044784198332309,9.784608056987235,3.5261847681255265,1.0,62615.50611763296,0.10667054239480804,0,0.10667054239480804,0,0,0,1,1,0,0,0,0.5665484941057937,0,0.06043403516019187,0,0,0,0,0,0,1,0,1,0,0,0,1657815,9,2016,3,6,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.11229629629629628,0,2,0,0.0
42,0.0,95,70336,1,1,3,0,92,0,1041.79,3,51697.08179767636,17447.12405,0,0,0,5,0,0,0,11.161053255132654,1,0,0,1.3862943611198906,1,0,1,0,0,1,1,0,6.949655092446815,0,0,0,0,1,10.853175957248752,9.766987417553578,2.9630718304380537,0.8,41357.66543814109,0.02518976806205422,0,0.020151814449740832,0,0,0,0,0,1,0,0,0.735001731644412,0,0.014811618516622903,0,0,1,1,1,1,1,0,0,0,0,0,351680,3,2015,1,15,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,1,0.21964334705075444,1,9,2,0.0
43,1.0,64,57574,0,0,10,1,78,1,564.33,1,43170.56815123047,10687.57224,0,0,0,36,0,0,0,10.960843724688885,1,1,0,2.3978952727983707,0,0,0,0,0,0,0,0,6.337409631439941,0,0,0,1,0,10.672937412912498,9.27693043476235,4.039324102588816,1.0,43170.56815123047,0.0130721003719485,0,0.0130721003719485,0,0,0,1,0,0,1,0,0.7498274941897496,0,0.009801820265922087,0,0,0,0,1,0,1,0,0,0,0,0,2072664,2,2015,1,11,0,0,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.18493224932249325,1,3,1,1.0
75,1.0,90,74345,1,1,0,0,26,0,389.79,3,20210.30147159815,5160.891971999999,0,0,1,10,0,0,0,11.216485150844548,0,0,0,0.0,1,0,1,0,0,0,1,0,5.9681703313049,0,0,0,0,1,9.913997205731375,8.549058452512112,3.9160481516240706,0.8,16168.241177278522,0.024108373675404443,0,0.01928669894056213,0,0,0,0,0,0,1,0,0.27184479751599044,0,0.005242988768508401,0,0,1,0,0,0,0,0,1,0,1,0,743450,6,2016,2,9,0,0,3,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.19071604938271605,1,6,2,0.0
53,1.0,64,30828,1,0,10,0,87,1,4211.49,6,61161.106828510005,22264.27711,0,0,0,36,0,1,0,10.336211084415119,1,1,0,2.3978952727983707,1,0,1,0,0,0,0,0,8.345809200770558,1,0,1,0,0,11.02128310726705,10.010783663669818,2.7470510955099656,0.5,30580.553414255002,0.13771791317220286,0,0.0688589565872273,0,1,1,0,0,0,1,0,1.983946633791555,1,0.13661249512986204,1,1,0,1,1,0,1,0,1,0,0,0,1109808,10,2015,4,15,0,0,3,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1676117496807152,0,7,2,0.0
53,0.0,80,33656,0,0,12,0,60,1,0.0,9,73648.80010004263,4771.736001,0,0,0,20,0,1,0,10.423976337213075,1,1,0,2.5649493574615367,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,11.207076707698942,8.470675004560626,15.434382805162285,0.19999999999999996,14729.760020008523,0.0,0,0.0,0,1,0,0,0,0,0,0,2.1882814386098866,1,0.0,1,0,0,1,1,0,1,0,0,0,0,0,673120,8,2016,3,31,0,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,1,0,0,1,0,0.17471521942110177,0,5,1,0.0
36,1.0,77,90470,0,0,4,1,42,1,0.0,1,15000.0,12637.59657,0,0,0,23,0,0,0,11.412784636346563,1,0,0,1.6094379124341003,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,9.444510630682036,1.1869345500726856,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.16580081794886925,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2080810,10,2015,4,9,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.2351604938271605,1,2,0,0.0
23,0.0,72,109679,1,1,10,0,87,1,4765.44,5,23643.86726042883,26125.21395,0,1,0,28,0,0,1,11.605322314236195,1,1,0,2.3978952727983707,1,0,1,0,0,0,0,0,8.469354974001684,1,0,0,1,0,10.0709013412085,10.170694455173201,0.9050210002021364,0.6,14186.320356257298,0.335917974498732,0,0.20155078470492216,0,1,1,0,0,0,0,0,0.21557332999218864,0,0.04344897382321639,0,0,0,1,1,1,0,0,0,1,0,0,3071012,7,2016,3,23,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.16749719416386083,0,7,2,1.0
64,1.0,60,58299,1,1,4,0,50,1,0.0,1,80812.92205875105,21901.93399,0,0,0,40,1,0,0,10.973357372338583,1,0,0,1.6094379124341003,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,11.299904532374095,9.994375878977245,3.6897619220274747,1.0,80812.92205875105,0.0,0,0.0,0,0,0,1,0,0,1,0,1.3861802442128488,1,0.0,0,0,0,1,0,0,1,0,1,0,0,0,2331960,4,2016,2,17,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0.12686868686868688,0,6,2,0.0
41,1.0,68,118834,0,1,0,0,74,1,0.0,3,79409.81380527027,38316.06597,0,0,0,32,0,0,1,11.685491255315467,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,11.2823898319827,10.553650662608543,2.0724939210975517,0.8,63527.85104421622,0.0,0,0.0,0,0,0,0,0,0,0,0,0.6682415285575006,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,3802688,11,2015,4,10,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1932112332112332,1,4,1,0.0
28,1.0,60,114406,1,1,2,0,2,0,43.42,5,15000.0,7050.878565000001,0,0,0,40,1,0,1,11.647517544867064,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,0,3.7936898184662815,0,0,1,0,0,9.61587214452889,8.86104932343189,2.1273944600792603,0.6,9000.0,0.004824444443908395,0,0.002894666666473689,0,1,0,0,0,0,0,0,0.13111200461399655,0,0.000379525549355982,0,0,1,1,1,1,0,0,0,1,0,0,4576240,9,2015,3,21,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.20858523119392683,1,9,2,0.0
58,1.0,83,49770,1,1,5,0,6,1,2662.45,1,15000.0,21876.84619,0,0,0,17,0,1,0,10.815187764075905,1,1,0,1.791759469228055,1,0,1,0,0,0,0,0,7.887377553888755,0,0,0,1,0,9.61587214452889,9.9932298143049,0.6856564181619061,1.0,15000.0,0.17749666665483355,0,0.17749666665483355,0,0,0,1,0,0,0,0,0.3013863773296888,0,0.053495077354762,0,0,0,1,0,0,0,0,1,0,0,0,846090,7,2015,3,30,0,0,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0.13072796934865902,0,5,1,0.0
31,1.0,67,95344,1,0,18,1,100,0,5696.14,7,30726.39356614929,10029.28252,0,0,0,33,0,0,0,11.465257171268727,1,1,1,2.9444389791664403,0,0,0,1,0,1,1,0,8.647719573515822,1,0,1,0,0,10.332909834285212,9.213364048056793,3.063668163880343,0.3999999999999999,12290.557426459713,0.4634566034632095,0,0.18538264139433375,0,1,1,0,0,0,0,0,0.3222687695694226,0,0.05974303574362579,0,0,0,0,1,0,0,0,0,0,0,0,3146352,9,2016,3,21,0,0,2,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.13308641975308644,0,7,2,0.0
52,0.0,73,91099,1,1,12,1,4,1,0.0,8,15000.0,53597.46927,0,0,0,27,0,0,0,11.41971308324805,1,1,0,2.5649493574615367,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.889275788255572,0.2798639600716382,0.29999999999999993,4499.999999999999,0.0,0,0.0,0,1,0,0,0,0,0,0,0.16465603354411515,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,2459673,2,2015,1,5,0,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.19962962962962963,1,5,1,0.0
51,1.0,77,110383,1,1,0,0,45,0,10351.9,1,29331.85062055603,27339.17191,0,0,0,23,0,0,1,11.61172047478589,0,0,0,0.0,1,0,1,0,0,0,1,0,9.245021952683436,1,1,0,1,0,10.286463348539423,10.216112398114792,1.0728873104146315,1.0,29331.85062055603,0.3529235210407205,0,0.3529235210407205,0,0,0,1,1,1,0,0,0.2657279709764212,0,0.09378165115920221,0,0,1,0,0,0,0,0,1,0,1,0,2538809,7,2016,3,24,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.1281341719077568,0,6,2,0.0
55,0.0,81,62095,0,1,0,0,51,1,0.0,4,78161.2015262009,29226.428560000004,0,0,0,19,0,0,0,11.036436853608688,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,11.266541453236577,10.282862881604615,2.674332971032248,0.7,54712.841068340625,0.0,0,0.0,0,0,0,0,0,0,1,0,1.2587358325942855,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1179805,1,2016,1,3,1,0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0.17095074455899198,0,4,1,0.0
37,0.0,85,50352,0,1,0,0,42,0,5591.84,4,15000.0,17778.65148,0,0,0,15,0,1,0,10.82681347929128,0,0,0,0.0,1,0,1,0,0,0,1,0,8.629242487224838,1,0,0,0,1,9.61587214452889,9.785809907076002,0.8437085352637944,0.7,10500.0,0.5325561904254709,0,0.3727893333084807,0,0,0,0,0,0,1,0,0.29790276453173853,0,0.11105497298794378,0,1,1,0,0,0,0,0,1,0,1,0,755280,11,2015,4,29,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,0,1,0.22814814814814816,1,8,2,1.0
38,0.0,72,115290,1,1,6,1,67,1,2623.5,1,15000.0,28083.12293,0,0,0,28,0,0,1,11.655214645968547,1,1,0,1.9459101490553132,0,0,0,0,0,0,0,0,7.872645680692354,0,0,0,0,1,9.61587214452889,10.242959675353026,0.5341286308098595,1.0,15000.0,0.17489999998834,0,0.17489999998834,0,0,0,1,0,0,0,0,0.13010668748260815,0,0.022755659640708168,0,0,0,0,0,0,0,0,1,0,0,0,3228120,5,2016,2,2,0,1,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.1265811965811966,0,3,1,0.0
45,1.0,67,48612,1,1,2,0,99,0,0.0,2,15000.0,44916.87548,0,0,0,33,0,1,0,10.791646263831526,1,0,0,1.0986122886681098,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,9.61587214452889,10.712591112097218,0.3339502100128281,0.9,13500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.3085657862192758,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1604196,5,2016,2,20,0,0,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.19969348659003833,1,8,2,0.0
44,1.0,95,31435,1,1,0,0,99,1,0.0,12,15000.0,14472.038369999998,0,0,0,5,0,1,0,10.355709011986066,0,0,0,0.0,1,0,1,0,0,1,0,1,0.0,0,0,1,0,0,9.61587214452889,9.5800427747776,1.036481497316782,0.05,750.0,0.0,0,0.0,0,1,0,0,0,1,0,0,0.47717512325506045,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,157175,1,2015,1,3,1,0,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,0,1,0.11176151761517616,0,6,2,0.0
37,1.0,78,94305,1,1,0,0,34,1,0.0,5,21833.74359007008,27975.7015,0,0,0,22,0,0,0,11.454300093320679,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.991257722780873,10.239127353493178,0.7804538373877641,0.6,13100.246154042048,0.0,0,0.0,0,1,0,0,0,0,0,0,0.23152265086515625,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2074710,1,2016,1,30,1,0,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1,0,1,0,1,0.14306079664570232,0,4,1,0.0
35,1.0,83,108093,1,1,1,0,95,0,587.81,1,50610.661935542186,28282.33408,0,0,0,17,0,0,1,11.590756497924074,1,0,0,0.6931471805599453,1,0,1,0,0,1,1,0,6.378103550966097,0,0,1,0,0,10.831937301755158,10.250028008393791,1.789479672738266,1.0,50610.661935542186,0.011614351156620344,0,0.011614351156620344,0,0,0,1,0,1,0,0,0.46821405581373426,0,0.005438002460793594,0,0,1,1,0,0,1,0,0,0,0,0,1837581,8,2015,3,10,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.25810298102981033,1,8,2,0.0
54,1.0,73,41404,1,0,4,0,74,1,0.0,1,22582.006446595748,34870.47763,0,0,0,27,0,1,0,10.631156925467801,1,0,0,1.6094379124341003,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,10.024952975279591,10.459424514166207,0.6475967058885437,1.0,22582.006446595748,0.0,0,0.0,0,0,0,1,0,0,0,0,0.5454063966295609,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1117908,9,2015,3,8,0,0,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.09968253968253969,0,3,1,0.0
49,1.0,87,98800,1,1,4,0,0,0,0.0,1,15000.0,22410.54532,0,0,0,13,0,0,0,11.500863005142227,1,0,0,1.6094379124341003,1,0,1,0,1,1,1,1,0.0,0,0,1,0,0,9.61587214452889,10.01733152113332,0.669327755534093,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.1518218623466415,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1284400,2,2016,1,8,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.16877492877492878,0,8,2,0.0
37,1.0,56,68643,1,1,0,0,38,1,1922.99,5,15000.0,43439.49814,0,0,0,44,1,0,0,11.136689007522193,0,0,0,0.0,1,0,1,0,0,0,0,0,7.562156433706948,0,0,1,0,0,9.61587214452889,10.679147421853301,0.3453078567185926,0.6,9000.0,0.21366555553181493,0,0.1281993333247867,0,1,0,0,0,1,0,0,0.21852191774516672,0,0.028014364173651878,0,0,0,0,1,0,0,0,1,0,0,0,3020292,1,2015,1,23,0,0,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.18079664570230608,0,4,1,0.0
54,1.0,44,111304,1,1,6,0,50,0,0.0,6,15000.0,12927.69714,0,0,0,56,1,0,1,11.62002945988443,1,1,0,1.9459101490553132,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,9.467204704121343,1.1602994590914202,0.5,7500.0,0.0,0,0.0,0,1,0,0,0,0,1,0,0.13476604614268342,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,6233024,9,2015,3,14,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.13818518518518516,0,7,2,1.0
35,1.0,64,36259,1,0,0,1,7,0,2350.67,8,15000.0,19548.9883,0,0,0,36,0,1,0,10.498470484308841,0,0,0,0.0,0,0,0,0,0,0,1,0,7.762880993052244,0,0,0,0,1,9.61587214452889,9.88072996694786,0.7673031345173343,0.29999999999999993,4499.999999999999,0.5223711109950288,0,0.15671133332288592,0,1,0,0,0,0,1,0,0.41369039409763947,0,0.06482997324623321,0,0,0,0,0,0,0,0,1,0,1,0,1305324,9,2016,3,9,0,0,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.13125417262756317,0,3,1,0.0
34,1.0,66,62296,1,1,14,0,15,1,0.0,1,57428.31876348689,15076.588430000002,0,0,0,34,0,0,0,11.039668549523,1,1,0,2.70805020110221,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,10.958310231755721,9.620964710338617,3.809105689016794,1.0,57428.31876348689,0.0,0,0.0,0,0,0,1,0,0,0,0,0.9218620579582161,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,2118064,3,2016,1,8,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0.1400472813238771,0,4,1,0.0
39,1.0,95,106907,1,0,2,1,89,1,0.0,1,15000.0,37484.02325,0,0,0,5,0,0,1,11.579723930508644,1,0,0,1.0986122886681098,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,10.53169675218507,0.40017049129324267,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1403088665836633,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,534535,8,2016,3,26,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,1,0,0,1,0,0.15671957671957673,0,1,0,0.0
56,1.0,82,64620,0,0,0,1,34,1,0.0,14,36895.343246395256,52956.29506,0,0,0,18,0,0,0,11.076294714343865,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,10.515867726104307,10.877241114155453,0.6967130763943316,0.05,1844.767162319763,0.0,0,0.0,0,1,0,0,0,0,1,0,0.5709585770013045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1163160,6,2016,2,19,1,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.2226031746031746,1,3,1,0.0
21,1.0,90,90182,0,1,2,0,16,1,0.0,1,15000.0,23197.46817,0,1,0,10,0,0,0,11.40959621822148,1,0,0,1.0986122886681098,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.05184152831934,0.6466222903908129,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.16633030981607938,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,901820,10,2016,4,25,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.15323456790123455,0,4,1,0.0
51,1.0,88,75573,0,0,15,0,89,1,3376.63,1,38826.10693429346,16705.71066,0,0,0,12,0,0,0,11.232867587671265,1,1,1,2.772588722239781,1,0,1,0,0,0,0,0,8.124929559101034,1,0,0,0,1,10.566873914008557,9.723565753618555,2.324121836069758,1.0,38826.10693429346,0.08696802915696392,0,0.08696802915696392,0,0,0,1,1,1,0,0,0.513756327442072,0,0.044680375265707596,0,0,0,1,1,0,0,0,0,0,0,0,906876,12,2016,4,7,0,0,2,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1620246913580247,0,3,1,0.0
48,1.0,56,86400,0,1,3,0,2,1,1200.2,1,15000.0,32606.42061,0,0,0,44,1,0,0,11.366754528799243,1,0,0,1.3862943611198906,1,0,1,0,0,0,0,0,7.091076336109175,0,0,1,0,0,9.61587214452889,10.392295167525536,0.46003209548672896,1.0,15000.0,0.0800133333279991,0,0.0800133333279991,0,0,0,1,0,0,0,0,0.17361111110910174,0,0.013891203703542928,0,0,0,1,1,1,0,0,1,0,0,0,3801600,1,2016,1,5,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.1265811965811966,0,6,2,0.0
43,1.0,74,55736,1,1,0,0,51,0,1891.8,1,27035.76279278584,29803.404260000003,0,0,0,26,0,0,0,10.92839947827428,0,0,0,0.0,1,0,1,0,0,0,1,0,7.545812493224123,0,0,1,0,0,10.204952803788277,10.302411455532777,0.9071367336436855,1.0,27035.76279278584,0.0699739827734703,0,0.0699739827734703,0,0,0,1,0,0,0,0,0.4850682286547433,0,0.03394215587710022,0,0,1,0,1,0,0,0,0,0,0,0,1449136,6,2015,2,23,0,0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.18260047281323877,0,5,1,0.0
33,0.0,84,112876,1,1,0,0,2,1,0.0,1,82898.9153826133,14282.773990000002,0,0,0,16,0,0,1,11.634054009277705,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,11.325389320406499,9.566879485990448,5.804118684147096,1.0,82898.9153826133,0.0,0,0.0,0,0,0,1,0,0,0,0,0.7344246374949402,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1806016,12,2016,4,29,0,0,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1,1,1,0,0,0.18605171208944793,1,4,1,0.0
50,1.0,70,78057,1,1,0,1,91,1,6944.31,1,16729.033840706925,18695.52643,0,0,0,30,0,0,0,11.265207419089439,0,0,0,0.0,0,0,0,0,0,1,0,0,8.845821890621353,1,0,0,1,0,9.724960816734766,9.836093033182147,0.8948148051593596,1.0,16729.033840706925,0.415105263442485,0,0.415105263442485,0,0,0,1,1,0,1,0,0.2143181756984333,0,0.08896460278912892,0,0,0,0,0,0,0,0,1,0,0,0,2341710,4,2016,2,13,0,0,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.1594920634920635,0,2,0,0.0
59,1.0,87,44799,1,0,0,0,50,0,5961.42,1,29633.0734314113,43612.98602,0,0,0,13,0,1,0,10.709963418403076,0,0,0,0.0,1,0,1,0,0,0,1,0,8.69323171791581,1,0,0,0,1,10.296680107710245,10.683133158173362,0.6794552754801687,1.0,29633.0734314113,0.2011745428160574,0,0.2011745428160574,0,0,0,1,1,0,0,0,0.6614672968313987,0,0.13307038103232058,0,1,1,0,1,0,0,0,1,0,1,0,582387,10,2016,4,5,0,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.15603174603174602,0,5,1,0.0
34,0.0,98,80251,1,0,0,1,27,1,3875.07,1,15000.0,56405.11196,0,0,0,2,0,0,0,11.292926962800092,0,0,0,0.0,0,0,0,0,0,0,0,0,8.262577032703101,1,0,0,1,0,9.61587214452889,10.94033279969986,0.26593334324682133,1.0,15000.0,0.25833799998277746,0,0.25833799998277746,0,0,0,1,1,1,0,0,0.1869135587072197,0,0.04828687492930572,0,0,0,0,0,0,0,0,1,0,0,0,160502,1,2016,1,18,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.12347474747474747,0,0,0,0.0
42,1.0,72,85334,1,1,0,1,4,1,0.0,1,18593.639240017823,35957.6542,0,0,0,28,0,0,0,11.354339965852857,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,9.830628605257704,10.490125062968653,0.5170982271557839,1.0,18593.639240017823,0.0,0,0.0,0,0,0,1,0,0,0,0,0.21789250755619016,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2389352,6,2016,2,20,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.13704315886134066,0,1,0,0.0
30,0.0,26,101942,0,0,2,0,8,0,6734.78,4,15000.0,26708.672280000003,0,0,0,74,1,0,1,11.532169112536932,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,0,8.815188895056261,1,0,1,0,0,9.61587214452889,10.192781036466773,0.5616153376021874,0.7,10500.0,0.6414076189865325,0,0.44898533330340096,0,0,0,0,0,0,1,0,0.14714249278857447,0,0.0660648211721757,0,0,1,1,1,0,0,0,0,0,0,0,7543708,4,2016,2,26,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0.2567800453514739,1,7,2,0.0
46,1.0,57,40180,0,0,6,1,37,1,3645.79,3,52107.87502393017,16213.69691,0,0,0,43,1,1,0,10.601149526063207,1,1,0,1.9459101490553132,0,0,0,0,0,0,0,0,8.201602607576902,1,0,0,1,0,10.86109055918299,9.693673326614825,3.2138182494689516,0.8,41686.30001914414,0.08745774986598089,0,0.06996619989312039,0,0,0,0,0,0,1,0,1.296861001061058,1,0.09073643603557152,1,1,0,0,0,0,1,0,1,0,0,0,1727740,1,2015,1,26,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0.20387706855791962,1,6,2,1.0
