age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,payout_to_income_ratio_clipped_top5_flag,payout_to_income_ratio_clipped_top1_flag,payout_to_price_ratio_clipped_top5_flag,payout_to_price_ratio_clipped_top1_flag,payout_to_residual_ratio_clipped_top5_flag,payout_to_residual_ratio_clipped_top1_flag,high_income_ratio_and_no_report,high_residual_ratio_and_repeat,composite_x_income_ratio,income_bin,claim_bin,income_claim_bin_gap,fraud
38,0.0,54,105107,1,1,0,1,1,0,0.0,1,78935.82840969882,13130.19189,0,0,0,46,1,0,1,11.56274367195109,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,11.27640317118269,9.482745739262244,6.01178025919064,1.0,78935.82840969882,0.0,0,0.0,0,0,0,1,0,0,0,0,0.751004485038559,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,4834922,4,2015,2,5,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.2521637426900585,1,6,2,0.0,0.0,0.0,0.751004485038559,0.0,0.0,0.0,2077.2585876957955,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3,0,-3,0.0
52,1.0,73,91191,1,0,0,0,19,1,0.0,1,15000.0,40846.86442,0,0,0,27,0,0,0,11.420722452916614,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.617609820341404,0.3672252500313896,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.1644899167662983,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2462157,10,2015,4,13,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1959087564385577,1,2,0,0.0,0.0,0.0,0.1644899167662983,0.0,0.0,0.0,288.4615329142013,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,0,-3,0.0
25,1.0,94,68326,0,0,0,0,50,0,0.0,5,15000.0,23509.00168,0,0,0,6,0,0,0,11.13206028223028,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.065181212993066,0.6380534657974445,0.6,9000.0,0.0,0,0.0,0,1,0,0,0,0,1,0,0.2195357550534271,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,409956,11,2016,4,4,0,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1421509209744503,0,3,1,0.0,0.0,0.0,0.1317214530320563,0.0,0.0,0.0,599.999976000001,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2,0,-2,0.0
30,0.0,69,96953,0,0,0,0,8,0,0.0,8,15000.0,12404.22151,0,0,0,31,0,0,0,11.481991918200302,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,9.425872752475948,1.209265731565506,0.2999999999999999,4499.999999999999,0.0,0,0.0,0,1,0,0,0,1,0,0,0.1547141398393581,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,3005543,4,2016,2,2,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0.1484900284900285,0,4,1,0.0,0.0,0.0,0.0464142419518074,0.0,0.0,0.0,499.9999833333339,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3,0,-3,0.0
32,1.0,66,104388,0,0,8,0,25,1,3223.65,1,54572.26587465094,14930.43294,0,0,0,34,0,0,1,11.555879584894829,1,1,0,2.19722457733622,1,0,1,0,0,0,0,0,8.078579696208594,0,0,0,0,1,10.907299405826745,9.611223863154777,3.655102708026083,1.0,54572.26587465094,0.0590712140731969,0,0.0590712140731969,0,0,0,1,0,1,0,0,0.5227829431939319,0,0.0308814231517906,0,0,0,1,0,0,1,0,1,0,0,0,3549192,3,2016,1,15,0,0,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0.1589300411522634,0,3,1,0.0308814231517906,0.0590712140731969,0.0590712140731969,0.5227829431939319,0.2159113545292872,0.2159113545292872,48.843181078133625,1705.3832552896154,0,1,0,0,0,0,0,0,0,0,0,0,3.092644269455372,3,1,-2,0.0
23,1.0,82,92345,1,1,0,0,65,0,0.0,1,15000.0,29332.0435,0,1,0,18,0,0,0,11.43329767120801,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.2864699240616,0.5113861228075914,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.1624343494486714,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1662210,1,2015,1,4,1,0,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0.1116444444444444,0,5,1,0.0,0.0,0.0,0.1624343494486714,0.0,0.0,0.0,652.1738846880919,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3,0,-3,0.0
29,1.0,68,40840,0,0,9,0,67,1,0.0,1,15000.0,26138.77634,0,0,0,32,0,1,0,10.617441757777067,1,1,0,2.302585092994046,1,0,1,0,0,0,0,1,0.0,0,0,0,1,0,9.61587214452889,10.171213430905954,0.5738600692057545,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.3672869735463446,0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,1306880,5,2015,2,24,1,0,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,0,0,0,0,1,0.2246825396825396,1,6,2,0.0,0.0,0.0,0.3672869735463446,0.0,0.0,0.0,517.2413614744358,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
38,0.0,64,45965,0,1,0,1,69,1,0.0,1,15037.7348160503,13900.178869999998,0,0,0,36,0,1,0,10.735657271744875,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,9.618384472692188,9.539728926313918,1.081837504078713,1.0,15037.7348160503,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3271562017996985,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1654740,10,2016,4,4,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1460454002389486,0,2,0,0.0,0.0,0.0,0.3271562017996985,0.0,0.0,0.0,395.7298531663276,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0.0
35,1.0,41,39370,1,1,0,0,0,1,0.0,3,15000.0,49103.20487,0,0,0,59,1,1,0,10.580784783666008,0,0,0,0.0,1,0,1,0,1,1,0,1,0.0,0,0,1,0,0,9.61587214452889,10.801699949016012,0.3054790423437084,0.8,12000.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.3810007619918465,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2322830,11,2015,4,17,0,0,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1274966532797858,0,6,2,0.0,0.0,0.0,0.3048006095934772,0.0,0.0,0.0,428.571416326531,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
45,0.0,63,71120,1,1,12,0,61,0,10261.83,1,15000.0,20721.57727,0,0,0,37,0,0,0,11.172137930831342,1,1,0,2.5649493574615367,1,0,1,0,0,0,1,0,9.236283909151124,1,1,0,1,0,9.61587214452889,9.938979074255933,0.7238831196982581,1.0,15000.0,0.6841219999543918,0,0.6841219999543918,1,0,0,1,1,1,0,0,0.2109111361050209,0,0.1442889482544391,0,0,1,1,0,0,0,0,0,0,0,0,2631440,8,2015,3,18,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1034002677376171,0,7,2,0.1442889482544391,0.6740690266217281,0.6841219999543918,0.2109111361050209,0.4952243676142117,0.4952243676142117,162.88618789069542,333.3333259259261,1,1,0,0,1,0,1,1,0,0,1,0,8.010022637781073,2,2,0,1.0
65,1.0,83,35823,1,1,0,0,100,1,10480.67,1,58980.84717919011,19757.69207,0,0,0,17,0,1,0,10.486373338838536,0,0,0,0.0,1,0,1,1,0,1,0,0,9.257383296325026,1,1,1,0,0,10.984985000617234,9.891348778321678,2.985209353766636,1.0,58980.84717919011,0.1776961590256733,0,0.1776961590256733,0,0,0,1,1,0,0,0,1.646451921322716,1,0.2925681824444472,1,1,0,0,1,0,1,0,0,0,0,0,608991,2,2016,1,6,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.2681944444444444,1,9,2,0.2261012543321828,0.1776961590256733,0.1776961590256733,1.646451921322716,0.5304602360608376,0.5304602360608376,126.27313100875746,907.3976349506536,0,0,0,0,1,1,0,0,0,0,0,0,11.034911288989644,0,2,2,0.0
51,1.0,50,86552,0,0,8,0,50,1,1884.75,1,15000.0,49654.70274,0,0,0,50,1,0,0,11.368512222048702,1,1,0,2.19722457733622,1,0,1,0,0,0,0,0,7.54208089873374,0,0,0,0,1,9.61587214452889,10.812868521689232,0.3020861906724187,1.0,15000.0,0.1256499999916233,0,0.1256499999916233,0,0,0,1,0,0,1,0,0.1733062205359402,0,0.0217759266103408,0,0,0,1,1,0,0,0,1,0,0,0,4327600,1,2016,1,17,1,0,6,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0.1525825825825825,0,5,1,0.0217759266103408,0.1256499999916233,0.1256499999916233,0.1733062205359402,0.0379571298579894,0.0379571298579894,37.69499924610002,294.11764129181097,0,1,0,0,0,0,0,0,0,0,0,0,5.108879633051704,2,1,-1,0.0
56,1.0,75,68727,0,0,3,0,81,0,5331.4,2,71696.1984596877,22579.06999,0,0,0,25,0,0,0,11.137911964317892,1,0,0,1.3862943611198906,1,0,1,0,0,0,1,0,8.581556697239522,1,0,0,0,1,11.180206952737697,10.024822937344553,3.1753388641899667,0.9,64526.578613718935,0.0826233176228542,0,0.0743609858606841,0,0,0,0,0,0,1,0,1.043202794515176,1,0.0775735882538511,0,0,1,1,1,0,1,0,1,0,1,0,1718175,9,2016,3,29,0,0,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,1,0,0,0,0,0.1702801932367149,0,6,2,0.0775735882538511,0.0743609858606841,0.0826233176228542,0.9388825150636584,0.2361213283862042,0.2361213283862042,71.0853323855289,1280.2892353464013,0,0,0,0,0,0,0,0,0,0,0,0,6.4654415295231065,2,2,0,0.0
26,1.0,91,30090,1,0,12,0,1,1,68.2,4,21368.85415252528,16018.54388,0,0,0,9,0,1,0,10.3119814027043,1,1,0,2.5649493574615367,1,0,1,0,0,0,0,0,4.237000862623624,0,0,0,1,0,9.969736523419773,9.681564748306906,1.3340072800169696,0.7,14958.197906767697,0.0045593727546942,0,0.0031915609283499,0,0,0,0,0,1,0,0,0.7101646444604558,0,0.0022665337320615,0,0,0,1,1,0,0,0,1,0,0,0,270810,4,2015,2,12,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0.177070707070707,0,5,1,0.0022665337320615,0.0031915609283499,0.0045593727546942,0.4971152511223191,0.0042575655132358,0.0042575655132358,0.7494505412148292,821.8789742556271,0,1,0,0,0,0,0,0,0,0,0,0,5.011332668660308,0,0,0,1.0
51,1.0,61,64664,1,1,0,1,9,1,0.0,1,24110.100593046547,14750.70209,0,0,0,39,1,0,0,11.076975375849344,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,10.09042761895319,9.599113751042571,1.634505289599543,1.0,24110.100593046547,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3728519824426836,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2521896,1,2016,1,26,0,0,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,1,0,1,0,0,0.1620246913580247,0,3,1,0.0,0.0,0.0,0.3728519824426836,0.0,0.0,0.0,472.74706118234286,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,-1,0.0
94,1.0,53,118994,0,0,0,0,6,1,0.0,1,15000.0,15594.23356,1,0,1,47,1,0,1,11.686836754404212,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,9.65472060552482,0.9618940194350984,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.1260567759708384,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,5592718,5,2015,2,23,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0,0,0,0,1,0.1935648148148148,1,5,1,0.0,0.0,0.0,0.1260567759708384,0.0,0.0,0.0,159.57446638750568,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,0,-4,0.0
38,1.0,94,79639,1,0,0,1,7,1,0.0,1,58137.45165012489,24286.77957,0,0,0,6,0,0,0,11.285271758178132,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,10.970582542353444,10.097728604478942,2.393790065091413,1.0,58137.45165012489,0.0,0,0.0,0,0,0,1,0,0,1,0,0.7300123262395921,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,477834,9,2016,3,21,0,0,2,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,0,0,0,0,0,0.1712332112332112,0,1,0,0.0,0.0,0.0,0.7300123262395921,0.0,0.0,0.0,1529.9328978997894,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,0,-2,0.0
63,1.0,93,80947,0,1,0,1,86,1,2531.38,1,15000.0,22754.37207,0,0,0,7,0,0,0,11.30156225219155,0,0,0,0.0,0,0,0,0,0,0,0,0,7.836914850992284,0,0,0,0,1,9.61587214452889,10.032556531448684,0.6592139722948982,1.0,15000.0,0.168758666655416,0,0.168758666655416,0,0,0,1,0,0,0,0,0.1853064350725128,0,0.0312720669075905,0,0,0,0,0,0,0,0,1,0,0,0,566629,10,2015,4,10,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1804331450094161,0,2,0,0.0312720669075905,0.168758666655416,0.168758666655416,0.1853064350725128,0.1112480710125239,0.1112480710125239,27.21913949226732,238.09523431594863,0,0,0,0,0,0,0,0,0,0,0,0,2.062544133815181,2,1,-1,0.0
30,0.0,85,77876,1,0,0,0,51,0,46.25,1,15000.0,7216.575617,0,0,0,15,0,0,0,11.262885937942958,0,0,0,0.0,1,0,1,0,0,0,1,0,3.855452653939752,0,0,0,1,0,9.61587214452889,8.88427438837864,2.0785481638391112,1.0,15000.0,0.0030833333331277,0,0.0030833333331277,0,0,0,1,0,0,0,0,0.1926138990164798,0,0.0005938928553008,0,0,1,0,1,0,0,0,0,0,0,0,1168140,7,2015,3,4,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,1,0.1640233918128655,0,4,1,0.0005938928553008,0.0030833333331277,0.0030833333331277,0.1926138990164798,0.0064088568385039,0.0064088568385039,0.5441176406574395,499.9999833333339,0,0,0,0,0,0,0,0,0,0,0,0,4.002375571421204,2,0,-2,0.0
66,1.0,79,122143,0,0,0,0,50,0,0.0,4,33132.38069207835,46885.48377,0,0,1,21,0,0,1,11.712955955544956,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,10.408296533313916,10.755484720361608,0.7066660728916627,0.7,23192.666484454847,0.0,0,0.0,0,0,0,0,0,0,1,0,0.2712589398639881,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,2565003,2,2015,1,12,0,0,3,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.0833074935400516,0,5,1,0.0,0.0,0.0,0.1898812579047916,0.0,0.0,0.0,502.0057604556454,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,0,-4,0.0
22,1.0,84,63247,0,1,0,0,50,1,7826.46,1,15000.0,10079.86318,0,1,0,16,0,0,0,11.054818785536469,0,0,0,0.0,1,0,1,0,0,0,0,0,8.965393342999066,1,0,0,0,1,9.61587214452889,9.218394170895577,1.4881154367525735,1.0,15000.0,0.5217639999652157,0,0.5217639999652157,1,0,0,1,1,0,1,0,0.2371653991456169,0,0.1237443673198136,0,0,0,0,1,0,0,0,0,1,0,0,1011952,10,2015,4,4,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0.1553360768175583,0,4,1,0.1237443673198136,0.5217639999652157,0.5217639999652157,0.2371653991456169,0.7764450627417697,0.7764450627417697,93.17214174795068,681.8181508264477,0,0,0,0,0,0,1,0,0,0,0,0,4.494977469279254,1,2,1,1.0
39,1.0,81,39933,0,0,0,0,99,0,3693.31,9,73008.0806321564,10985.42211,0,0,0,19,0,1,0,10.594983370346842,0,0,0,0.0,1,0,1,0,0,1,1,0,8.21454907710817,1,0,0,0,1,11.198339104615778,9.304415435702214,6.645905809941653,0.1999999999999999,14601.616126431278,0.2529384396746039,0,0.0505876879376924,0,1,1,0,0,0,0,0,1.8282643585587888,1,0.0924876668396442,1,1,1,0,0,0,1,0,1,0,1,0,758727,5,2015,2,4,0,1,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.2263703703703704,1,9,2,0.0924876668396442,0.0505876879376924,0.2529384396746039,0.3656528717117578,0.3362010091812302,0.3362010091812302,45.59641919016767,1872.002019491138,0,0,0,0,0,0,0,0,0,0,0,0,9.832389001556798,0,1,1,0.0
39,1.0,74,53185,0,0,0,0,42,1,6332.49,1,26971.48081755177,25916.45998,0,0,0,26,0,1,0,10.881550482802885,0,0,0,0.0,1,0,1,0,0,0,0,0,8.753606706016622,1,0,0,1,0,10.20257239623984,10.162672151065662,1.0407085241319698,1.0,26971.48081755177,0.2347846617173621,0,0.2347846617173621,0,0,0,1,1,0,0,0,0.5071257086969003,0,0.1190653379689937,0,1,0,0,1,0,0,0,0,1,0,0,1382810,8,2015,3,6,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1625708061002178,0,2,0,0.1190653379689937,0.2347846617173621,0.2347846617173621,0.5071257086969003,0.244342398793759,0.244342398793759,85.57418803278124,691.5764134865476,0,0,0,0,0,0,0,0,0,0,0,0,2.2381306759379878,1,2,1,0.0
28,1.0,74,91494,1,1,0,0,23,1,2808.98,1,15000.0,25958.14417,0,0,0,26,0,0,0,11.424039604961788,0,0,0,0.0,1,0,1,0,0,0,0,0,7.94093264486474,0,0,0,0,1,9.61587214452889,10.164279203017276,0.5778533280802772,1.0,15000.0,0.1872653333208489,0,0.1872653333208489,0,0,0,1,0,1,0,0,0.1639451767311086,0,0.0307012481689433,0,0,0,0,1,0,0,0,0,1,0,0,2378844,3,2016,1,10,0,0,3,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0.1523132969034608,0,2,0,0.0307012481689433,0.1872653333208489,0.1872653333208489,0.1639451767311086,0.1082118961007291,0.1082118961007291,37.95918867622718,535.7142665816333,0,0,0,0,0,0,0,0,0,0,0,0,2.0614024963378865,3,1,-2,0.0
30,0.0,80,31691,1,0,1,1,30,0,3155.65,1,15000.0,29138.83005,0,0,0,20,0,1,0,10.363819562085132,1,0,0,0.6931471805599453,0,0,0,0,0,0,1,0,8.05726661766703,0,0,0,0,1,9.61587214452889,10.279861247542758,0.5147770165702045,1.0,15000.0,0.2103766666526415,0,0.2103766666526415,0,0,0,1,0,1,0,0,0.4733205010737016,0,0.0995755892808817,0,0,0,0,0,0,0,0,1,0,1,0,633820,10,2015,4,31,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.1805291005291005,0,5,1,0.0995755892808817,0.2103766666526415,0.2103766666526415,0.4733205010737016,0.108297072822651,0.108297072822651,39.4456245069297,499.9999833333339,0,0,0,0,0,0,0,0,0,0,0,0,5.497877946404408,0,1,1,0.0
26,0.0,92,64671,1,0,0,0,25,1,5648.6,9,61527.231576709964,14629.07418,0,0,0,8,0,0,0,11.077083620203348,0,0,0,0.0,1,0,1,0,0,0,0,0,8.639340025174121,1,0,1,0,0,11.027251398491185,9.590834564404595,4.205818551157565,0.1999999999999999,12305.44631534199,0.4590325173739124,0,0.0918065034807509,0,1,1,0,0,0,1,0,0.9513882818536682,0,0.087343631610964,0,0,0,0,0,0,1,0,0,1,0,0,517368,12,2016,4,17,1,0,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,1,1,0,1,0.1654603174603174,0,4,1,0.087343631610964,0.0918065034807509,0.4590325173739124,0.1902776563707335,0.3861214954625296,0.3861214954625296,61.39782541958886,2366.431892703002,0,0,0,0,0,0,0,0,0,0,0,0,4.349374526443856,1,2,1,0.0
37,1.0,55,94707,1,0,0,1,38,0,4746.13,1,15000.0,27951.10039,0,0,0,45,1,0,0,11.45855375290289,0,0,0,0.0,0,0,0,0,0,0,1,0,8.465295503893632,1,0,1,0,0,9.61587214452889,10.238247623881412,0.5366515017358624,1.0,15000.0,0.3164086666455727,0,0.3164086666455727,0,0,0,1,1,1,0,0,0.1583832240472364,0,0.050113824743154,0,0,0,0,0,0,0,0,0,0,0,0,4261815,7,2016,3,16,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1400472813238771,0,4,1,0.050113824743154,0.3164086666455727,0.3164086666455727,0.1583832240472364,0.1698011861289085,0.1698011861289085,86.29327115830417,405.4053944485029,0,0,0,0,0,0,0,0,0,0,0,0,4.200455298972616,3,2,-1,0.0
49,1.0,83,92462,1,0,19,0,62,1,0.0,1,15000.0,30588.53428,0,0,0,17,0,0,0,11.434563843479175,1,1,1,2.995732273553991,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,10.328413212445858,0.4903798221321515,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1622288075083577,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1571854,2,2016,1,19,0,0,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.1520987654320987,0,3,1,0.0,0.0,0.0,0.1622288075083577,0.0,0.0,0.0,306.12244273219505,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3,0,-3,0.0
28,1.0,51,78126,1,0,19,0,1,0,0.0,3,15000.0,30882.23136,0,0,0,49,1,0,0,11.266090986711028,1,1,1,2.995732273553991,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.337968641151116,0.4857161979215961,0.8,12000.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.1919975424289993,0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,3828174,8,2016,3,20,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,0.0974940898345153,0,7,2,0.0,0.0,0.0,0.1535980339431994,0.0,0.0,0.0,535.7142665816333,1,1,0,0,0,0,0,0,0,0,0,0,7.0,2,0,-2,0.0
62,0.0,80,100790,1,1,0,0,19,0,0.0,1,22492.877141479123,39481.04818,0,0,0,20,0,0,0,11.520804344918911,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,10.020998424113856,10.583601371127791,0.5697132720073951,1.0,22492.877141479123,0.0,0,0.0,0,0,0,1,0,0,1,0,0.2231657618936001,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,2015800,8,2015,3,20,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.2251536643026004,1,6,2,0.0,0.0,0.0,0.2231657618936001,0.0,0.0,0.0,362.788335140174,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3,0,-3,0.0
34,1.0,92,57876,0,0,8,0,93,1,0.0,1,52437.34697682332,13469.59321,0,0,0,8,0,0,0,10.96607534802687,1,1,0,2.19722457733622,1,0,1,0,0,1,0,1,0.0,0,0,1,0,0,10.867393415199706,9.508264307781404,3.8930163781041385,1.0,52437.34697682332,0.0,0,0.0,0,0,0,1,0,1,0,0,0.9060292172215996,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,463008,8,2016,3,15,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1565165165165165,0,5,1,0.0,0.0,0.0,0.9060292172215996,0.0,0.0,0.0,1542.2748657220134,0,1,0,0,0,0,0,0,0,0,0,0,5.0,1,0,-1,0.0
80,0.0,59,123829,1,0,0,0,84,0,3003.25,5,45910.56667859086,22017.815280000003,1,0,1,41,1,0,1,11.726664936209144,0,0,0,0.0,1,0,1,0,0,0,1,0,8.007783231791409,0,0,1,0,0,10.734472361657556,9.999652606831107,2.0851554113186155,0.6,27546.340007154515,0.1090253732115029,0,0.0654152239278516,0,1,0,0,0,0,0,0,0.3707577924252001,0,0.0242532040150186,0,0,1,0,0,0,1,0,0,0,0,0,5076989,6,2015,2,21,1,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,1,1,0.2043386243386243,1,8,2,0.0242532040150186,0.0654152239278516,0.1090253732115029,0.22245467545512,0.1364009081587498,0.1364009081587498,50.90254151012642,573.8820763088598,0,0,0,0,0,0,0,0,0,0,0,0,8.194025632120148,4,1,-3,0.0
