claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_outlier,age_extreme,safety_inv,safety_risk_flag,vehicle_income_ratio,low_income_high_car,high_claim_freq,claim_freq_score,no_witness,no_witness_repeat,mid_liab,witness_missing,price_per_weight,price_weight_zscore,price_weight_anomaly_flag,vehicle_price_zscore,vehicle_price_anomaly_flag,payout_per_vehicle_age,payout_age_zscore,payout_age_anomaly_flag,payout_to_vehicle_price_ratio,payout_price_ratio_flag,vehicle_anomaly_score,safety_risk,log_past_claims,driver_risk_score,vehicle_price_quantile,vehicle_risk_score,log_claim_payout,liab_ratio,claim_risk_score,composite_risk_score,log_composite_risk,triple_high_risk_flag,income_payout_gap,income_payout_risk,income_payout_anomaly_flag,driver_vehicle_interaction,high_claim_driver_anomaly_vehicle,_is_train,fraud
8072,39,M,1.0,60,74788,1,1,Own,85026,11/8/2016,Tuesday,Parking Lot,4,0.0,0,Broker,1,0.0,1,Medium,24987.4548000946,blue,27849.29469,0,0,0.01639344262295082,0,0.3341104829664465,0,0,1,1,0,0,0,0.8972383347322115,-0.48351334461065526,0,-0.26937542252865077,0,0.0,-0.6789293319088264,0,0.0,0,0,0.4,1.6094379124341003,0.6437751649736402,0.5652777777777778,0.5652777777777778,0.0,0.0,0.0,0.0,0.0,0,74787.25212747871,1.3371262767640345e-05,0,-0.4335430176955654,0,1,0
29494,51,M,1.0,66,86140,0,1,Own,85027,11/8/2015,Sunday,Parking Lot,1,0.0,17,Broker,0,18481.34,1,Large,15000.0,red,9732.275436,0,0,0.014925373134328358,0,0.17413512885999535,0,0,0,1,0,0,0,1.541263405791197,-0.13619666124961494,0,-0.7451388272728282,0,9240.623796881015,5.673403562342035,1,1.2320893325119404,1,2,0.34,0.6931471805599453,0.23567004139038142,0.4467777777777778,1.3403333333333334,9.824570960556235,0.17,5.67017706329456,1.7910751869722759,1.0264268932713332,0,4.660665259560929,0.21456118358570378,1,-0.516490877249905,0,1,0
18808,23,M,1.0,92,66233,1,0,Rent,80034,8/25/2015,Tuesday,Parking Lot,1,0.0,10,Phone,1,0.0,1,Medium,64195.68253436468,white,17269.07055,0,0,0.010752688172043012,0,0.9692401451597342,1,0,0,1,0,0,0,3.7173791323234178,1.0651988035285298,0,1.6196181343572533,0,0.0,-0.6789293319088264,0,0.0,0,0,0.08,0.6931471805599453,0.055451774444795626,0.9082777777777777,0.9082777777777777,0.0,0.1,0.0,0.0,0.0,0,66232.33767662322,1.509836486115705e-05,0,1.1226337434134888,0,1,0
15891,38,M,1.0,71,49412,0,1,Own,20105,10/21/2016,Friday,Local,0,0.0,4,Phone,0,6590.42,1,Medium,15000.0,gray,22151.18785,0,0,0.013888888888888888,0,0.303569983000081,0,0,0,1,0,0,0,0.6771645879581286,-0.6043693264845552,0,-0.7505560026592288,0,3295.1935240323796,1.5863036951838392,0,0.4393613330404258,1,1,0.29,0.0,0.0,0.4467777777777778,0.8935555555555555,8.793524082281468,0.04,2.3517409632912587,0.0,0.0,0,7.4964119908966325,0.1333969727443788,1,-0.0,0,1,1
22920,31,M,1.0,87,49983,1,0,Rent,15034,5/13/2016,Friday,Parking Lot,0,0.0,93,Broker,1,0.0,4,Compact,44639.63090321991,white,55544.55096,0,0,0.011363636363636364,0,0.893096270796469,1,0,0,1,0,0,0,0.8036725497579427,-0.5510051105665772,0,0.6431445704297538,0,0.0,-0.66188543066792,0,0.0,0,0,0.13,0.0,0.0,0.7713888888888889,0.7713888888888889,0.0,0.93,0.0,0.0,0.0,0,49982.50017499825,2.0007002376806675e-05,0,0.0,0,1,0
5265,52,M,1.0,85,87147,1,1,Own,50009,4/27/2016,Wednesday,Local,0,1.0,97,Phone,0,3541.45,1,Compact,15000.0,white,13913.55519,0,0,0.011627906976744186,0,0.17212296464594307,0,0,0,0,0,0,0,1.0780853480208998,-0.40171632573290306,0,-0.7583326912671867,0,1770.7161464192677,0.5383238179355416,0,0.2360966665092689,0,0,0.15,0.0,0.0,0.4467777777777778,0.4467777777777778,8.172573857139186,0.97,7.927396641425011,0.0,0.0,0,24.600770583633444,0.04064911666523647,0,-0.0,0,1,0
6164,42,M,1.0,77,88179,1,1,Rent,85008,3/11/2015,Wednesday,Local,0,1.0,37,Broker,1,0.0,9,Compact,15000.0,silver,32557.23623,0,0,0.01282051282051282,0,0.17010852924165618,0,0,0,0,0,1,0,0.46072706815239184,-0.7375777286703117,0,-0.7583326912671867,0,0.0,-0.6796648845507747,0,0.0,0,0,0.23,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.37,0.0,0.0,0.0,0,88178.1182188178,1.1340682020510463e-05,0,-0.0,0,1,1
19933,66,F,1.0,70,44876,1,1,Rent,85039,3/12/2015,Thursday,Local,7,0.0,14,Phone,0,0.0,1,Compact,15000.0,red,19319.3633,0,0,0.014084507042253521,0,0.3342543898743203,0,1,2,1,1,0,0,0.7764231025271815,-0.5658296263698505,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.3,2.0794415416798357,0.6238324625039507,0.4467777777777778,0.4467777777777778,0.0,0.14,0.0,0.0,0.0,0,44875.55124448755,2.2283848822915574e-05,0,-1.5769085006348578,0,1,0
27981,27,F,0.0,57,47563,0,1,Own,20151,10/29/2016,Saturday,Local,22,0.0,21,Online,0,804.96,1,Medium,15000.0,gray,13277.65941,0,0,0.017241379310344827,0,0.3153711918928579,0,1,3,1,1,1,0,1.1297171832413215,-0.35584496111044317,0,-0.7505560026592288,0,402.477987610062,-0.4022516728994595,0,0.053663999964224,0,0,0.43,3.1354942159291497,1.3482625128495342,0.4467777777777778,0.4467777777777778,6.692034113483565,0.21,1.4053271638315485,0.8465321646368755,0.6133093744042999,0,59.01409426008618,0.016945101726746764,0,-2.3533640050689155,0,1,0
5482,28,F,1.0,49,110515,0,1,Rent,15054,4/19/2015,Sunday,Local,0,0.0,65,Online,0,0.0,2,Large,88125.86514156775,gray,11097.57611,0,0,0.02,1,0.7974108957296996,1,0,0,1,0,1,0,7.941001186984221,3.37333522443043,1,2.757791601797365,1,0.0,-0.6636599847364352,0,0.0,0,2,0.51,0.0,0.0,0.9818888888888889,2.945666666666667,0.0,0.65,0.0,0.0,0.0,0,110513.89486105138,9.04863593095519e-06,0,0.0,0,1,1
28833,37,F,1.0,72,54011,1,1,Own,80025,5/11/2016,Wednesday,Local,6,0.0,49,Broker,1,0.0,1,Compact,78513.54983815567,blue,17828.39789,0,0,0.0136986301369863,0,1.4536585110098992,1,1,2,1,1,1,0,4.403847742154984,1.4075980707116689,0,2.2448354722797026,1,0.0,-0.6789293319088264,0,0.0,0,1,0.28,1.9459101490553132,0.5448548417354877,0.9632777777777778,1.9265555555555556,0.0,0.49,0.0,0.0,0.0,0,54010.45989540104,1.851493214002423e-05,0,4.3682481284684505,0,1,0
26074,64,F,1.0,59,33954,1,0,Own,85050,5/12/2016,Thursday,Local,0,0.0,52,Broker,1,6223.82,2,Medium,60225.59753199315,white,27445.3141,0,0,0.016666666666666666,0,1.7737408709428388,1,0,0,1,0,1,0,2.194385434635973,0.22882962537877075,0,1.428345398425498,0,2074.599751334162,1.5266607078742633,0,0.10334177250230439,0,0,0.41,0.0,0.0,0.8862777777777778,0.8862777777777778,8.736299805252193,0.52,4.542875898731141,0.0,0.0,0,5.454615546385895,0.18333064139711225,1,0.0,0,1,0
6896,48,M,1.0,66,52611,1,0,Own,80002,1/7/2015,Wednesday,Highway,6,0.0,5,Broker,0,0.0,6,Medium,62375.457985713954,gray,11807.14555,0,0,0.014925373134328358,0,1.1855972702612372,1,1,2,1,1,0,0,5.282856696289764,1.924898476333823,1,1.5319224479367872,0,0.0,-0.7018364623666716,0,0.0,0,1,0.34,1.9459101490553132,0.6616094506788065,0.8987777777777778,1.7975555555555556,0.0,0.05,0.0,0.0,0.0,0,52610.47389526104,1.900762197658136e-05,0,2.980983439005854,0,1,0
27500,54,F,1.0,63,111411,1,1,Own,85063,3/2/2016,Wednesday,Local,0,0.0,19,Broker,0,0.0,1,Medium,76738.29995665235,blue,10918.70416,0,0,0.015625,0,0.6887856670943834,1,0,0,1,0,1,0,7.028150846645052,2.883346457030459,1,2.223902614078264,1,0.0,-0.6789293319088264,0,0.0,0,2,0.37,0.0,0.0,0.958,2.8739999999999997,0.0,0.19,0.0,0.0,0.0,0,111409.88590114098,8.975864141873248e-06,0,0.0,0,1,1
17194,45,F,1.0,57,44796,1,1,Rent,80019,9/30/2016,Friday,Parking Lot,0,0.0,7,Broker,0,0.0,1,Compact,33953.312599507175,silver,28256.65034,0,0,0.017241379310344827,0,0.7579541164279662,1,0,0,1,0,0,0,1.2016043012510567,-0.334518314020682,0,0.13785379394163533,0,0.0,-0.6789293319088264,0,0.0,0,0,0.43,0.0,0.0,0.6658888888888889,0.6658888888888889,0.0,0.07,0.0,0.0,0.0,0,44795.552044479555,2.2323644963317287e-05,0,0.0,0,1,0
18769,37,F,1.0,66,118572,1,1,Rent,15012,9/27/2016,Tuesday,Local,7,0.0,10,Broker,1,0.0,1,Medium,15000.0,gray,10957.5845,0,0,0.014925373134328358,0,0.12650541443173768,0,1,2,1,1,0,0,1.3689148357752432,-0.22448687054912272,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.34,2.0794415416798357,0.7070101241711442,0.4467777777777778,0.4467777777777778,0.0,0.1,0.0,0.0,0.0,0,118570.81429185707,8.433778631680848e-06,0,-1.5607373312867616,0,1,0
14318,58,F,1.0,33,67871,1,1,Own,15030,11/14/2015,Saturday,Local,4,1.0,18,Phone,1,2965.91,1,Medium,51677.80291650908,red,30004.13497,0,0,0.029411764705882353,1,0.7614121335549657,1,0,1,0,0,0,0,1.7223560336252386,-0.030390647682983985,0,1.0165254849199368,0,1482.9475852620735,0.3405014915264641,0,0.057392339303159144,0,0,0.67,1.6094379124341003,1.0783234013308471,0.8303888888888888,0.8303888888888888,7.995276286160372,0.18,1.439149731508867,1.2886546363555271,0.8279641498820608,0,22.875988746284893,0.043713938398532305,0,1.6360346543856046,0,1,0
13601,83,F,0.0,87,67435,1,1,Rent,15025,11/14/2015,Saturday,Local,20,0.0,15,Broker,0,0.0,1,Compact,59826.18162292196,other,25246.63694,1,1,0.011363636363636364,0,0.887168111854704,1,1,3,1,1,0,0,2.3696693441350396,0.30094406952217273,0,1.3612238740069647,0,0.0,-0.6789293319088264,0,0.0,0,0,0.13,3.044522437723423,0.395787916904045,0.8841111111111111,0.8841111111111111,0.0,0.15,0.0,0.0,0.0,0,67434.32565674343,1.482924297251733e-05,0,4.144276627179005,0,1,0
2651,35,F,1.0,63,61405,1,0,Own,20153,1/8/2015,Thursday,Highway,0,0.0,14,Phone,1,2836.58,4,Medium,77949.80242214142,gray,37775.23023,0,0,0.015625,0,1.2694373816813196,1,0,0,1,0,0,0,2.063516275794946,0.15696134976396062,0,2.282270984282867,1,567.3148653702693,0.3178456388281065,0,0.03638982924259958,0,1,0.37,0.0,0.0,0.9617222222222223,1.9234444444444445,7.950706855224818,0.14,1.1130989597314747,0.0,0.0,0,21.63991844585908,0.046210873686662095,0,0.0,0,1,0
21022,52,F,1.0,82,69338,0,1,Rent,50050,3/16/2015,Monday,Local,0,0.0,1,Phone,1,64.9,1,Compact,15000.0,black,19989.40251,0,0,0.012048192771084338,0,0.21633159306585134,0,0,0,1,0,0,0,0.7503976161864792,-0.5799882707738397,0,-0.7583326912671867,0,32.44983775081125,-0.6566221612795928,0,0.004326666663782223,0,0,0.18,0.0,0.0,0.4467777777777778,0.4467777777777778,4.188138441508461,0.01,0.04188138441508461,0.0,0.0,0,1052.169794814902,0.0009504169340574456,0,-0.0,0,1,0
29863,41,M,1.0,53,66065,1,0,Own,20109,9/28/2016,Wednesday,Parking Lot,15,1.0,46,Broker,0,0.0,1,Large,39307.8464614483,white,45652.07755,0,0,0.018518518518518517,0,0.5949874587368243,1,1,3,0,0,1,0,0.8610308350104428,-0.5092272413225583,0,0.41927399533282816,0,0.0,-0.6789293319088264,0,0.0,0,0,0.47,2.772588722239781,1.303116699452697,0.7204444444444444,0.7204444444444444,0.0,0.46,0.0,0.0,0.0,0,66064.33935660643,1.5136759249960354e-05,0,1.162474350988214,0,1,0
8790,57,F,1.0,87,44860,0,0,Own,85005,1/5/2016,Tuesday,Parking Lot,0,0.0,96,Broker,0,0.0,1,Compact,73196.43955092895,white,62573.31601,0,0,0.011363636363636364,0,1.63166383305682,1,0,0,1,0,0,0,1.1697708257547599,-0.3518366785574581,0,1.9934217758738675,0,0.0,-0.6789293319088264,0,0.0,0,0,0.13,0.0,0.0,0.9472777777777778,0.9472777777777778,0.0,0.96,0.0,0.0,0.0,0,44859.55140448595,2.229179669587784e-05,0,0.0,0,1,0
15346,36,M,0.0,90,96708,1,1,Own,20132,12/28/2015,Monday,Parking Lot,0,0.0,50,Broker,0,0.0,1,Medium,15000.0,gray,9913.342418,0,0,0.01098901098901099,0,0.15510609256731606,0,0,0,1,0,1,0,1.513112263491762,-0.14529922565361209,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.1,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.5,0.0,0.0,0.0,0,96707.03292967069,1.0340509574146853e-05,0,-0.0,0,1,1
3191,61,F,1.0,26,79977,1,0,Rent,15049,11/5/2015,Thursday,Local,0,1.0,51,Phone,0,2398.22,13,Medium,15000.0,blue,12350.30728,0,0,0.037037037037037035,1,0.18755392175250385,0,0,0,0,0,1,0,1.2145446787502563,-0.3092609845575276,0,-0.7505560026592288,0,171.3013062133527,0.036412766221394374,0,0.15988133322674578,0,0,0.74,0.0,0.0,0.4467777777777778,0.4467777777777778,7.782898963512092,0.51,3.969278471391167,0.0,0.0,0,33.334583600776156,0.029998865802183233,0,-0.0,0,1,0
20005,45,M,1.0,91,55440,1,0,Rent,50005,1/9/2015,Friday,Parking Lot,0,0.0,99,Phone,1,0.0,1,Compact,15000.0,silver,18169.13281,0,0,0.010869565217391304,0,0.27056277056277056,0,0,0,1,0,0,0,0.8255760001648775,-0.5390889772243469,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.09,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.99,0.0,0.0,0.0,0,55439.445605543944,1.8037698409444827e-05,0,-0.0,0,1,0
9895,29,F,0.0,83,57769,1,0,Rent,85009,12/11/2015,Friday,Parking Lot,0,0.0,1,Online,1,0.0,1,Large,15000.0,blue,11742.28135,0,0,0.011904761904761904,0,0.2596548321764268,0,0,0,1,0,0,0,1.2774348987324897,-0.2808767387044898,0,-0.7451388272728282,0,0.0,-0.6789293319088264,0,0.0,0,0,0.17,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.01,0.0,0.0,0.0,0,57768.422315776836,1.731049524532004e-05,0,-0.0,0,1,0
12350,44,M,1.0,85,100729,1,0,Own,15019,2/23/2016,Tuesday,Local,0,0.0,69,Online,0,0.0,5,Large,15000.0,gray,19755.32487,0,0,0.011627906976744186,0,0.14891441392250493,0,0,0,1,0,1,0,0.7592889558189843,-0.5650211474698922,0,-0.7451388272728282,0,0.0,-0.6628368358231269,0,0.0,0,0,0.15,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.69,0.0,0.0,0.0,0,100727.9927200728,9.927726870124013e-06,0,-0.0,0,1,1
3651,65,M,1.0,57,113106,1,1,Rent,50025,3/15/2016,Tuesday,Highway,0,0.0,50,Phone,1,0.0,5,Medium,15000.0,black,16528.99136,0,0,0.017241379310344827,0,0.13261895920640815,0,0,0,1,0,1,0,0.9074963900837223,-0.47788001773820316,0,-0.7505560026592288,0,0.0,-0.6628368358231269,0,0.0,0,0,0.43,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.5,0.0,0.0,0.0,0,113104.86895131048,8.841352358951653e-06,0,-0.0,0,1,0
20511,34,F,1.0,55,41070,1,0,Rent,50054,3/11/2015,Wednesday,Parking Lot,0,0.0,8,Broker,0,11409.23,1,Medium,68038.40343234688,red,32256.67125,0,0,0.017857142857142856,0,1.656644836434061,1,0,0,1,0,0,0,2.1092816082581387,0.18209389861042757,0,1.8047546589254004,0,5704.586477067614,3.2426059586639218,1,0.16768809117732664,0,1,0.45,0.0,0.0,0.9272777777777778,1.8545555555555555,9.342265600409311,0.08,2.747381248032745,0.0,0.0,0,3.5994015864716125,0.2778231874783367,1,0.0,0,1,0
21803,45,F,1.0,18,33933,1,0,Own,85075,8/23/2016,Tuesday,Local,0,0.0,74,Phone,0,7238.55,1,Medium,15000.0,silver,43410.53025,0,0,0.05263157894736842,1,0.4420475643179206,0,0,0,1,0,1,0,0.3455382809230858,-0.786485655848815,0,-0.7505560026592288,0,3619.2569037154813,1.8090763685262923,0,0.4825699996782867,1,1,0.82,0.0,0.0,0.4467777777777778,0.8935555555555555,8.887314328751946,0.74,8.576612603276441,0.0,0.0,0,4.687169776177843,0.21334790807094864,1,-0.0,0,1,0
27579,57,F,1.0,76,53157,1,0,Rent,80010,11/5/2016,Saturday,Highway,11,0.0,97,Broker,1,0.0,1,Large,30179.99940130081,black,4896.784347999999,0,0,0.012987012987012988,0,0.5677521192185565,0,1,3,1,1,0,0,6.163228191168964,2.398427934845904,1,-0.01797502944095322,0,0.0,-0.6789293319088264,0,0.0,0,1,0.24,2.4849066497880004,0.5963775959491201,0.6242777777777778,1.2485555555555556,0.0,0.97,0.0,0.0,0.0,0,53156.46843531564,1.8812385947511602e-05,0,-0.04466627018795973,0,1,0
5977,42,M,0.0,98,124071,0,1,Rent,85005,9/2/2016,Friday,Highway,0,0.0,2,Phone,0,0.0,2,Compact,78475.77787189593,other,17817.94354,0,0,0.010101010101010102,0,0.6325070151114759,1,0,0,1,0,0,0,4.40431173505968,1.4078504967550307,0,2.2430494665087313,1,0.0,-0.6636599847364352,0,0.0,0,1,0.02,0.0,0.0,0.9631111111111111,1.9262222222222223,0.0,0.02,0.0,0.0,0.0,0,124069.75930240696,8.059981783973688e-06,0,0.0,0,1,0
3371,33,M,0.0,93,110018,1,1,Own,85046,1/31/2016,Sunday,Local,0,0.0,81,Phone,0,6910.05,1,Large,37166.53087232007,black,19273.91659,0,0,0.010638297872340425,0,0.33782227337635723,0,0,0,1,0,1,0,1.9283330754020214,0.0760672461046631,0,0.3166990784976107,0,3455.007724961375,1.696165651242729,0,0.18592130704582588,0,0,0.07,0.0,0.0,0.6997777777777778,0.6997777777777778,8.840876858908226,0.81,7.161110255715664,0.0,0.0,0,15.919143956534617,0.0628174086845559,0,0.0,0,1,1
29092,35,M,1.0,88,76143,1,0,Own,80047,12/19/2016,Monday,Parking Lot,6,0.0,61,Phone,0,0.0,1,Medium,15000.0,blue,25467.82905,0,0,0.011235955056179775,0,0.19699775422560184,0,1,2,1,1,1,0,0.5889783524406929,-0.6527977930211092,0,-0.7505560026592288,0,0.0,-0.6789293319088264,0,0.0,0,0,0.12,1.9459101490553132,0.2335092178866376,0.4467777777777778,0.4467777777777778,0.0,0.61,0.0,0.0,0.0,0,76142.23857761422,1.3133314945151433e-05,0,-1.46051454300898,0,1,0
21652,51,M,1.0,38,112272,0,0,Own,80022,5/18/2015,Monday,Highway,0,0.0,61,Phone,1,0.0,1,Large,19030.740925461243,black,29979.62166,0,0,0.02564102564102564,1,0.1695056730570511,0,0,0,1,0,1,0,0.634789228995005,-0.6332951574349939,0,-0.5520552307620405,0,0.0,-0.6789293319088264,0,0.0,0,0,0.62,0.0,0.0,0.49522222222222223,0.49522222222222223,0.0,0.61,0.0,0.0,0.0,0,112270.87729122708,8.907029356481838e-06,0,-0.0,0,1,0
9605,46,F,0.0,38,83427,1,1,Rent,85035,2/25/2016,Thursday,Highway,2,0.0,53,Broker,0,6999.19,4,Large,24805.28008740175,white,42926.71664,0,0,0.02564102564102564,1,0.29732916306953083,0,0,0,1,0,1,0,0.577851790754226,-0.6645188984423483,0,-0.2754388939151679,0,1399.8352003295993,1.7555764086970527,0,0.2821653282090185,0,0,0.62,1.0986122886681098,0.681139618974228,0.5623888888888889,0.5623888888888889,8.853692570526233,0.53,4.692457062378904,1.7975177233514494,1.0287324966088789,0,11.917819356449156,0.08390789715904641,0,-0.30260055363235533,0,1,0
23620,53,F,1.0,59,109961,1,1,Own,20122,10/6/2016,Thursday,Parking Lot,0,0.0,10,Phone,0,30.36,8,Medium,34988.018578150375,silver,10624.66188,0,0,0.016666666666666666,0,0.31818570746128516,0,0,0,1,0,0,0,3.293094777075337,0.8321982612154103,0,0.2124367284822497,0,3.37332958518935,-0.6759865264688639,0,0.0008677256165138263,0,0,0.41,0.0,0.0,0.6763888888888889,0.6763888888888889,3.445533195482207,0.1,0.3445533195482207,0.0,0.0,0,3506.408320660612,0.00028519211275419214,0,0.0,0,1,0
1765,40,F,1.0,93,52686,1,1,Own,15022,3/29/2016,Tuesday,Local,5,1.0,32,Broker,1,8130.15,1,Compact,25833.11701107028,black,31168.59601,0,0,0.010638297872340425,0,0.49032223002449,0,1,2,0,0,1,0,0.8288187570108677,-0.5373248203332931,0,-0.2461006997862139,0,4065.054674726626,2.1155335847516343,0,0.31471811912471886,0,0,0.07,1.791759469228055,0.12542316284596386,0.5748333333333333,0.5748333333333333,9.003457643953062,0.32,2.88110644606498,0.20772032645562416,0.18873455487348387,0,6.47952625830353,0.1543320324380467,1,-0.4409532592255995,0,1,0
28659,32,F,1.0,58,83642,1,1,Own,20135,10/20/2016,Thursday,Local,0,1.0,98,Phone,0,8281.14,1,Large,15000.0,black,33894.30114,0,0,0.01694915254237288,0,0.17933574041749362,0,0,0,0,0,0,0,0.44255227253741436,-0.7387153717251226,0,-0.7451388272728282,0,4140.549297253513,2.1674312687779516,1,0.5520759996319493,1,2,0.42,0.0,0.0,0.4467777777777778,1.3403333333333334,9.021856668092077,0.98,12.841419534730235,0.0,0.0,0,10.0990806601928,0.09901881601495685,0,-0.0,0,1,0
22284,66,M,1.0,92,31990,1,1,Own,20136,12/18/2015,Friday,Local,0,0.0,69,Broker,1,3375.04,11,Compact,18643.420169322755,gray,31759.5236,0,0,0.010752688172043012,0,0.5827890018544156,1,0,0,1,0,1,0,0.5870182562641643,-0.6688715381145027,0,-0.5860575863987537,0,281.2530989557509,0.39293659081143234,0,0.1810311609960508,0,0,0.08,0.0,0.0,0.49044444444444446,0.49044444444444446,8.124458703986889,0.69,5.6058765057509525,0.0,0.0,0,9.475598602280783,0.10553411838468081,0,-0.0,0,1,0
24760,28,M,0.0,89,100550,0,0,Rent,85031,10/17/2015,Saturday,Parking Lot,0,0.0,84,Online,1,5083.87,1,Compact,15000.0,white,34329.34416,0,0,0.011111111111111112,0,0.14917951268025859,0,0,0,1,0,0,0,0.4369439720642353,-0.7505164455853335,0,-0.7583326912671867,0,2541.922290388548,1.0684783036357353,0,0.3389246664407169,0,0,0.11,0.0,0.0,0.4467777777777778,0.4467777777777778,8.534024742767462,0.84,7.168580783924668,0.0,0.0,0,19.77435014115533,0.05057053643514628,0,-0.0,0,1,0
21112,37,F,1.0,42,36551,1,1,Rent,50054,10/16/2015,Friday,Highway,0,0.0,0,Broker,1,0.0,11,Compact,54070.476082646135,black,25647.67122,0,0,0.023255813953488372,1,1.4793159170103727,1,0,0,1,0,0,0,2.108202167665034,0.15869809084994496,0,1.0890716847284074,0,0.0,-0.6516635796956131,0,0.0,0,0,0.58,0.0,0.0,0.8472777777777778,0.8472777777777778,0.0,0.0,0.0,0.0,0.0,0,36550.63449365506,2.7359306167448338e-05,0,0.0,0,1,1
15630,44,F,1.0,84,65920,1,0,Own,15042,12/16/2016,Friday,Parking Lot,0,0.0,51,Phone,1,0.0,1,Compact,15000.0,gray,15666.14781,0,0,0.011764705882352941,0,0.2275485436893204,0,0,0,1,0,1,0,0.9574785181619715,-0.4673300550715307,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.16,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.51,0.0,0.0,0.0,0,65919.34080659194,1.5170054609349178e-05,0,-0.0,0,1,0
7904,47,M,1.0,88,80936,1,0,Own,50043,9/3/2016,Saturday,Parking Lot,0,0.0,87,Phone,0,414.43,1,Compact,15000.0,blue,25617.24747,0,0,0.011235955056179775,0,0.18533162004546802,0,0,0,1,0,0,0,0.5855430022960453,-0.6696741204780647,0,-0.7583326912671867,0,207.21396393018034,-0.5364830957936755,0,0.027628666648247556,0,0,0.12,0.0,0.0,0.4467777777777778,0.4467777777777778,6.02931412838173,0.87,5.245503291692105,0.0,0.0,0,194.82463484041511,0.00513282085446182,0,-0.0,0,1,0
13335,53,F,1.0,81,116092,1,0,Own,15017,12/10/2015,Thursday,Local,5,1.0,12,Broker,1,5994.22,1,Compact,53655.96042149042,blue,6201.551553,0,0,0.012195121951219513,0,0.462184822567364,0,1,2,0,0,0,0,8.65202197811516,3.7187321485052545,1,1.0694717688042217,0,2997.0950145249276,1.3813801955051166,0,0.11171582712890965,0,1,0.19,1.791759469228055,0.34043429915333046,0.8446111111111111,1.6892222222222222,8.698717764035994,0.12,1.0438461316843193,0.6002837424766178,0.47018095257091147,0,19.364093362104988,0.05164194702435705,0,1.9162361688270413,0,1,0
18121,37,M,1.0,64,78538,0,0,Own,15020,8/31/2015,Monday,Highway,0,0.0,32,Broker,1,1790.31,1,Large,15000.0,red,44103.78203,0,0,0.015384615384615385,0,0.1909903486210497,0,0,0,1,0,1,0,0.34010688667007566,-0.7948950716651406,0,-0.7451388272728282,0,895.1505242473787,-0.06357107845392222,0,0.11935399992043066,0,0,0.36,0.0,0.0,0.4467777777777778,0.4467777777777778,7.490702474743296,0.32,2.397024791917855,0.0,0.0,0,43.84389053908095,0.022808189684415375,0,-0.0,0,1,0
14693,63,F,0.0,77,74762,1,0,Own,15020,4/18/2015,Saturday,Highway,4,0.0,10,Broker,1,838.28,1,Medium,15000.0,other,9722.854193,0,0,0.01282051282051282,0,0.2006366870870228,0,0,1,1,0,0,0,1.542756857895877,-0.12901956205684192,0,-0.7505560026592288,0,419.1379043104784,-0.3907990546349593,0,0.05588533329607644,0,0,0.23,1.6094379124341003,0.37017071985984307,0.4467777777777778,0.4467777777777778,6.73254438142323,0.1,0.673254438142323,0.11134554674936079,0.10557148547655373,0,89.07873309171275,0.011226022789414872,0,-1.2079732860847523,0,1,0
13452,38,F,1.0,90,104040,1,1,Rent,50023,3/15/2015,Sunday,Local,0,0.0,84,Broker,1,0.0,1,Large,34306.51162307244,other,32382.57315,0,0,0.01098901098901099,0,0.32974347965275314,0,0,0,1,0,0,0,1.0594127728382299,-0.40043720020624457,0,0.17969627604842459,0,0.0,-0.6789293319088264,0,0.0,0,0,0.1,0.0,0.0,0.6698333333333333,0.6698333333333333,0.0,0.84,0.0,0.0,0.0,0,104038.9596104039,9.611783928334114e-06,0,0.0,0,1,1
13994,49,M,1.0,68,102666,1,0,Rent,20106,6/7/2016,Tuesday,Local,4,0.0,89,Phone,1,1374.06,1,Compact,15000.0,blue,21538.02059,0,0,0.014492753623188406,0,0.14610484483665478,0,0,1,1,0,0,0,0.6964428291056607,-0.6093412916615042,0,-0.7583326912671867,0,687.0265648671756,-0.20664287775158793,0,0.09160399993893066,0,0,0.32,1.6094379124341003,0.515020131978912,0.4467777777777778,0.4467777777777778,7.22625264551227,0.89,6.4313648545059205,1.479854159398702,0.9081997517536377,0,74.66292325670936,0.013393526832943413,0,-1.2204893835635942,0,1,0
