age_of_driver,safty_rating,annual_income,past_num_of_claims,liab_prct,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,log_claim_est_payout,log_annual_income,payout_income_ratio,witness_present_ind,policy_report_filed_ind,address_change_ind,high_education_ind,gender,marital_status,living_status,accident_site,channel,vehicle_category,vehicle_color,claim_day_of_week,fraud
31,72,50189,0,50,0.0,2,15000.0,12330.67104,0.0,10.823571082648979,0.0,1.0,1,0,0,F,1.0,Own,Local,Broker,Large,black,Wednesday,0
31,85,70717,15,16,1345.63,14,15000.0,13762.35245,7.205360454193633,11.166455416368636,0.01902811165474137,0.0,1,0,1,F,1.0,Rent,Highway,Broker,Large,red,Sunday,0
43,78,108968,10,91,0.0,1,15000.0,7372.558859999999,0.0,11.598818717091163,0.0,0.0,1,1,1,F,1.0,Own,Local,Broker,Compact,blue,Saturday,0
53,78,46691,0,1,3612.0,8,15000.0,13820.18185,8.19229373114764,10.751328122772554,0.0773580056540735,0.0,1,1,0,M,1.0,Rent,Local,Phone,Large,white,Saturday,0
41,78,103343,11,47,5630.72,1,15000.0,21452.42449,8.636170180692911,11.545818508272253,0.05448521442947825,0.0,1,0,1,F,1.0,Own,Local,Phone,Medium,white,Saturday,0
47,77,109778,0,50,2679.47,1,16529.4776557085,30830.59871,7.893747431263161,11.606224532935046,0.02440785578298217,0.0,1,1,1,F,1.0,Rent,Highway,Broker,Compact,gray,Wednesday,0
27,69,50756,6,96,0.0,1,73339.69894462304,31388.70527,0.0,10.834804818426907,0.0,0.0,0,0,0,F,0.0,Own,Highway,Online,Large,red,Wednesday,1
32,90,123010,0,39,0.0,1,95215.93875821738,26377.73331,0.0,11.720029061250159,0.0,0.0,1,0,1,M,1.0,Own,Local,Broker,Large,black,Sunday,0
51,70,121661,0,67,5023.15,9,15000.0,6856.413231,8.522011564390231,11.709001986996519,0.04128774802321185,0.0,1,0,1,F,0.0,Rent,Local,Broker,Compact,blue,Wednesday,0
28,91,43573,0,89,0.0,1,20652.20000525377,17385.2182,0.0,10.682215921186279,0.0,1.0,1,0,1,F,0.0,Rent,Local,Online,Medium,silver,Friday,0
48,75,92684,10,96,3523.35,1,114194.03239609208,16772.88944,8.167451301080002,11.436961926163189,0.03801424178669688,0.0,0,1,1,F,1.0,Own,Local,Online,Compact,white,Friday,0
38,34,119893,3,70,3292.38,3,72285.36428132115,17851.988390000002,8.099669672013896,11.69436329806206,0.02746075700201845,0.0,1,1,1,M,1.0,Own,Highway,Phone,Medium,black,Friday,0
44,87,108303,0,92,0.0,9,62225.3898042914,29539.42834,0.0,11.59269736674839,0.0,0.0,1,0,1,F,1.0,Rent,Parking Lot,Online,Compact,black,Friday,1
33,69,46246,1,44,0.0,1,15000.0,18746.06246,0.0,10.74175187597189,0.0,1.0,1,1,1,F,0.0,Rent,Parking Lot,Broker,Compact,silver,Monday,1
53,73,82625,0,98,0.0,1,27948.101397756887,3833.366734,0.0,11.32207967995518,0.0,0.0,1,1,1,M,1.0,Rent,Highway,Broker,Medium,white,Wednesday,0
20,79,95750,0,95,0.0,1,91648.27536220092,27359.51823,0.0,11.469506350852585,0.0,0.0,1,1,1,F,1.0,Rent,Local,Online,Medium,blue,Sunday,0
33,79,111708,0,22,4791.46,1,15000.0,26418.15706,8.474799128510424,11.62365255477476,0.04289233633816434,1.0,0,1,1,M,1.0,Own,Local,Broker,Large,blue,Friday,0
31,76,35656,6,21,176.73,1,48434.54140923856,9340.196544,5.1802655447719,10.481700760003815,0.004956390049639622,0.0,0,0,1,F,0.0,Own,Parking Lot,Broker,Medium,blue,Saturday,0
51,79,30268,0,28,3516.63,2,15000.0,14031.98998,8.16554274637242,10.317879365460813,0.11617925930820311,,1,1,1,F,1.0,Rent,Local,Broker,Compact,red,Monday,0
53,88,41137,0,100,0.0,1,82828.67052820032,16522.88395,0.0,10.624687547538109,0.0,0.0,0,1,1,F,1.0,Rent,Local,Broker,Compact,white,Friday,0
40,70,76059,0,35,0.0,4,15000.0,20284.44336,0.0,11.23927778148225,0.0,1.0,0,1,1,F,0.0,Own,Local,Broker,Compact,white,Saturday,0
40,62,76045,0,9,0.0,1,15000.0,22616.9057,0.0,11.239093699328496,0.0,0.0,1,1,0,M,1.0,Own,Highway,Broker,Large,blue,Thursday,1
32,93,64499,5,38,0.0,15,15000.0,13877.12504,0.0,11.074420502783864,0.0,0.0,1,1,1,M,1.0,Own,Local,Phone,Large,silver,Monday,0
44,63,57768,0,92,2161.34,6,15000.0,30125.03406,7.678946247629448,10.964207578602988,0.03741349166507989,1.0,1,0,0,F,1.0,Rent,Local,Broker,Medium,silver,Thursday,0
37,71,66700,11,88,0.0,1,31512.08967640491,22866.78888,0.0,11.107975224295076,0.0,1.0,0,1,1,M,1.0,Own,Highway,Phone,Medium,black,Friday,0
66,40,102213,1,49,0.0,1,15000.0,27711.05034,0.0,11.534823933671344,0.0,0.0,1,1,1,F,1.0,Rent,Local,Phone,Compact,white,Thursday,0
42,90,107804,0,50,667.77,1,56783.08612306591,18095.04411,6.5054402043050805,11.588079318570653,0.006194239599276471,0.0,0,0,0,M,1.0,Rent,Local,Phone,Compact,blue,Tuesday,1
31,81,31148,0,100,0.0,1,59731.89359219589,14411.12382,0.0,10.346537420971563,0.0,0.0,1,0,1,F,1.0,Rent,Parking Lot,Broker,Medium,other,Monday,1
49,84,105558,0,66,3601.21,2,30633.79593625287,14555.934469999998,8.189302824980388,11.567025317287053,0.03411561306946826,0.0,0,1,1,M,0.0,Own,Highway,Phone,Large,red,Sunday,0
49,88,72269,0,17,2337.56,10,29831.23496878201,21109.14761,7.757290634309532,11.188164384277027,0.03234481804344818,0.0,0,0,0,M,0.0,Own,Local,Broker,Compact,black,Sunday,0
27,87,80577,3,84,10522.08,2,15000.0,9057.257785,9.26132621910667,11.296980938382712,0.1305825411402616,0.0,0,1,1,F,0.0,Rent,Parking Lot,Online,Medium,red,Monday,0
36,51,52372,5,51,0.0,1,15000.0,11406.54702,0.0,10.866146470337812,0.0,0.0,0,1,1,M,1.0,Own,Local,Phone,Large,blue,Saturday,0
34,63,60871,0,30,2367.36,1,37938.61353985421,15938.372119999998,7.769953011475986,11.01652857785636,0.03889078722565383,0.0,1,0,1,M,1.0,Own,Local,Broker,Large,gray,Thursday,0
44,64,94756,8,2,0.0,9,15000.0,13449.54138,0.0,11.45907099884375,0.0,1.0,1,1,0,M,1.0,Rent,Parking Lot,Phone,Medium,other,Thursday,0
39,59,67098,0,46,2602.26,3,61036.86627760342,17258.23666,7.864519784754783,11.113924419719064,0.03878239616089659,0.0,0,0,1,F,1.0,Rent,Local,Broker,Compact,other,Monday,1
41,64,109710,0,53,0.0,4,15000.0,19394.13657,0.0,11.605604914709382,0.0,0.0,1,0,0,M,1.0,Rent,Local,Phone,Medium,white,Monday,0
30,74,60693,5,9,0.0,1,26552.77542076345,7827.909242000001,0.0,11.013600125374445,0.0,1.0,1,0,0,M,1.0,Own,Highway,Broker,Large,gray,Sunday,0
61,89,39990,0,58,504.13,1,18463.315305266653,7518.206889,6.224815821889613,10.596409707779776,0.012606086369433122,1.0,1,1,1,F,1.0,Own,Local,Broker,Compact,black,Thursday,0
57,87,37467,0,7,0.0,1,15000.0,26381.59702,0.0,10.531242514329021,0.0,0.0,1,0,0,F,0.0,Own,Local,Broker,Compact,silver,Monday,0
27,60,30512,0,99,9100.06,9,15000.0,37647.40419,9.116146169237746,10.325908101293706,0.29823550617769473,0.0,1,0,1,M,0.0,Rent,Local,Online,Compact,silver,Tuesday,0
53,81,111374,0,12,0.0,1,15000.0,17242.48309,0.0,11.620658164773111,0.0,0.0,1,0,0,F,1.0,Own,Parking Lot,Online,Compact,gray,Tuesday,0
30,61,115533,0,8,0.0,1,15000.0,9179.957083,0.0,11.657320137919335,0.0,0.0,0,1,1,M,1.0,Own,Parking Lot,Broker,Compact,red,Sunday,0
47,95,124239,0,97,0.0,12,43594.91197021829,21789.3965,0.0,11.729970457822569,0.0,1.0,1,1,0,M,1.0,Rent,Local,Phone,Medium,other,Thursday,0
61,87,110837,10,31,7841.68,5,15000.0,21027.78778,8.967335891666282,11.615824954786692,0.07074902109384869,0.0,1,1,1,F,1.0,Own,Local,Broker,Large,gray,Tuesday,0
40,59,122931,9,49,2442.64,1,71513.00528026599,19382.1971,7.801244009932846,11.719386635950663,0.019869846744541696,0.0,0,0,1,F,1.0,Rent,Highway,Phone,Compact,red,Friday,0
51,51,85115,0,61,0.0,1,15000.0,57233.61851,0.0,11.351770310990087,0.0,0.0,1,1,1,M,1.0,Own,Local,Broker,Compact,white,Wednesday,0
50,76,40279,0,0,52.94,1,73830.77202448202,32354.84243,3.987872317711584,10.603610346832498,0.001314299900695134,0.0,1,1,1,M,1.0,Own,Parking Lot,Broker,Compact,red,Thursday,0
41,87,121083,1,6,3554.55,4,15000.0,14254.36669,8.176265041944424,11.704239798599229,0.02935606686267385,0.0,1,1,0,M,1.0,Own,Local,Broker,Medium,white,Sunday,1
30,51,108437,7,36,2918.62,2,15000.0,28615.22407,7.979208749807474,11.593933860063693,0.026915103561482138,1.0,1,1,1,F,1.0,Own,Local,Phone,Compact,gray,Saturday,0
29,66,105992,0,79,0.0,1,69222.57884649614,8616.753014,0.0,11.571128333177768,0.0,0.0,0,1,0,M,1.0,Rent,Highway,Online,Large,gray,Sunday,0
36,79,56444,10,75,0.0,1,15000.0,23801.723,0.0,10.941021991695647,0.0,0.0,0,1,1,M,1.0,Rent,Parking Lot,Broker,Large,black,Saturday,0
48,83,71019,0,11,2997.61,6,106280.08751522755,9581.066287,8.005904126944857,11.17071680649708,0.0422079695860321,0.0,1,0,1,F,1.0,Own,Local,Broker,Large,red,Monday,1
32,91,124009,0,17,2134.75,1,15000.0,19802.15323,7.666573152031728,11.728117486496817,0.017214337553423113,1.0,1,0,0,M,1.0,Own,Parking Lot,Broker,Compact,other,Friday,0
40,82,111266,10,4,4371.59,1,45247.31608989029,15738.182969999998,8.38311078987132,11.619687997343146,0.039289187270259825,0.0,1,1,1,F,0.0,Own,Highway,Online,Large,gray,Monday,0
51,61,121539,0,78,8182.88,1,15000.0,19183.34389,9.009921644767365,11.707998705689347,0.06732664143491855,0.0,0,1,1,M,1.0,Own,Parking Lot,Broker,Medium,black,Wednesday,0
29,92,39611,0,19,0.0,1,31587.13288140357,8227.70147,0.0,10.586887381641194,0.0,0.0,0,0,1,M,1.0,Rent,Parking Lot,Online,Large,red,Wednesday,0
75,96,35226,0,99,2769.91,1,51381.55565327569,33933.25451,7.926931065086148,10.469568113011716,0.07863031197660884,,1,0,0,M,1.0,Rent,Local,Broker,Compact,red,Thursday,1
56,76,30335,5,5,0.0,6,15000.0,45987.81024,0.0,10.320090405054748,0.0,0.0,1,1,0,F,1.0,Rent,Parking Lot,Phone,Compact,blue,Monday,0
59,83,119665,0,77,0.0,5,15000.0,20260.75463,0.0,11.692459807756148,0.0,0.0,1,1,1,F,1.0,Own,Highway,Broker,Compact,silver,Monday,0
55,26,31386,0,100,3068.63,4,15000.0,7851.434859,8.029312312145345,10.354149073430555,0.09776754707362921,0.0,1,1,1,F,1.0,Own,Parking Lot,Phone,Medium,red,Sunday,0
54,97,106026,0,38,2779.53,1,15000.0,25857.75736,7.930396835995776,11.571449057640473,0.026215303649070522,1.0,1,1,1,F,1.0,Rent,Local,Phone,Medium,red,Wednesday,1
48,82,57252,0,9,5826.68,1,15000.0,15771.88824,8.670374258463776,10.955235321790287,0.10177073690461635,0.0,0,1,1,F,0.0,Own,Local,Online,Large,blue,Saturday,0
45,93,37461,0,2,0.0,2,15000.0,28530.50517,0.0,10.531082364855838,0.0,0.0,1,0,0,F,1.0,Own,Local,Phone,Medium,silver,Wednesday,1
43,63,99243,0,56,4354.46,1,15000.0,44540.89002,8.379185509426167,11.505336743321553,0.04387630486477772,0.0,1,0,0,M,0.0,Rent,Highway,Phone,Compact,white,Friday,0
46,45,120007,5,34,1754.1,1,56399.36683770692,30860.11818,7.470281114333645,11.695313686208726,0.014616525564962336,1.0,1,1,0,M,0.0,Own,Local,Phone,Large,other,Thursday,0
34,55,35599,0,92,4213.27,3,15000.0,19334.94902,8.346231664452086,10.480100916840122,0.11835028089887642,0.0,0,1,1,M,1.0,Rent,Parking Lot,Phone,Medium,gray,Thursday,0
32,56,66586,10,59,2656.51,11,43943.9264131652,21916.42394,7.885144873144113,11.106264642280223,0.039895324913271364,0.0,0,1,1,M,1.0,Own,Local,Broker,Medium,other,Monday,0
40,78,114379,3,1,3866.75,1,66929.1472213965,13234.98437,8.260428221599177,11.647281517469308,0.033806172407763596,0.0,1,0,0,F,1.0,Rent,Local,Broker,Compact,red,Monday,0
39,90,30138,0,50,0.0,3,15000.0,5126.58365,0.0,10.313575293129736,0.0,0.0,1,1,1,M,0.0,Rent,Local,Broker,Large,black,Friday,1
57,57,59931,29,51,1506.72,1,51616.87101522132,22483.54159,7.318353854935333,11.000965865163035,0.025140492558232665,0.0,0,1,1,F,0.0,Rent,Highway,Phone,Medium,black,Monday,0
45,63,72664,5,44,7935.34,1,16470.383204846195,10624.66211,8.97920749078892,11.19361511706027,0.10920443129429575,0.0,1,1,1,F,0.0,Own,Parking Lot,Broker,Large,silver,Thursday,0
51,84,105813,0,50,0.0,1,15000.0,20733.94325,0.0,11.569438114793913,0.0,0.0,0,0,1,M,0.0,Own,Parking Lot,Broker,Large,black,Thursday,0
27,88,48222,7,100,1174.17,1,46940.80735788029,41256.952710000005,7.0691680969640585,10.78359136464851,0.024348754743587088,0.0,1,1,1,F,1.0,Rent,Local,Online,Large,blue,Wednesday,0
31,13,75795,0,72,1354.06,3,15000.0,11188.74501,7.2116010127762555,11.235800799789505,0.0178645311098211,0.0,0,1,1,M,0.0,Own,Local,Broker,Large,black,Tuesday,0
38,85,35042,0,90,588.55,2,29849.412263486447,23628.88879,6.379359534022682,10.464331157823805,0.016795080329880432,1.0,0,0,0,M,1.0,Own,Local,Online,Medium,silver,Monday,0
62,68,103576,0,14,3442.24,3,61369.45934009952,30600.6884,8.144168167560304,11.54807057643815,0.03323363294939996,1.0,0,0,1,M,1.0,Rent,Local,Broker,Medium,gray,Sunday,0
61,88,121841,0,0,4813.22,5,15000.0,29489.34845,8.479329317340348,11.710480402404773,0.039503783588581934,0.0,1,1,1,F,1.0,Own,Local,Broker,Compact,red,Friday,0
41,83,121299,0,0,0.0,1,15000.0,12005.45742,0.0,11.706022094932141,0.0,0.0,1,1,1,M,1.0,Own,Local,Broker,Large,black,Friday,0
32,62,46931,1,82,498.08,1,15000.0,8570.687083,6.212766403542821,10.756455024543515,0.010612801500042615,0.0,0,1,1,M,0.0,Own,Parking Lot,Broker,Compact,gray,Wednesday,0
47,85,117684,9,27,0.0,1,15000.0,26368.51293,0.0,11.675766842476056,0.0,0.0,0,1,0,F,1.0,Rent,Local,Phone,Large,other,Wednesday,1
21,88,114708,11,76,7881.47,1,15000.0,20584.87926,8.97239658551283,11.650153765601537,0.06870838382341403,0.0,0,0,0,M,1.0,Rent,Local,Online,Compact,other,Thursday,0
59,54,55744,9,87,0.0,17,15000.0,12576.6817,0.0,10.928542999201673,0.0,0.0,0,0,0,F,1.0,Own,Local,Phone,Medium,white,Monday,0
21,93,47241,0,50,0.0,1,15000.0,12396.48926,0.0,10.763038606417654,0.0,0.0,0,1,0,F,1.0,Rent,Highway,Online,Compact,black,Friday,0
51,87,113477,0,90,2907.92,1,18432.30639211797,24387.65349,7.975537157257644,11.639364264516509,0.025625407567986747,0.0,1,0,0,M,1.0,Own,Highway,Broker,Medium,silver,Saturday,1
27,82,102941,21,0,4868.15,3,15000.0,9246.425679,8.490674662855428,11.541921001811481,0.04729022167822657,0.0,1,1,1,M,0.0,Rent,Parking Lot,Online,Compact,other,Saturday,0
45,83,101744,2,26,4705.68,1,15000.0,18830.45621,8.4567380552363,11.53022496204829,0.046249742002063984,0.0,1,1,1,M,0.0,Own,Local,Broker,Large,other,Thursday,1
49,61,118373,0,85,0.0,1,27889.936389161565,9785.059582,0.0,11.681604382723025,0.0,0.0,1,1,1,M,1.0,Rent,Highway,Online,Medium,silver,Monday,1
79,93,88941,4,8,0.0,1,71142.21506491854,34273.16982,0.0,11.395739750881791,0.0,0.0,0,1,1,M,1.0,Own,Parking Lot,Phone,Compact,black,Monday,0
43,48,31152,1,7,550.05,1,43468.35089064425,11347.07226,6.311825549137551,10.34666582776446,0.017656405482618046,,0,0,1,F,1.0,Own,Highway,Phone,Large,gray,Tuesday,0
31,67,35824,0,1,3957.57,1,15000.0,5609.395103,8.283638127921098,10.486401252696373,0.1104695045359386,0.0,1,0,1,F,1.0,Own,Local,Broker,Medium,silver,Thursday,0
61,53,83988,11,100,0.0,9,15000.0,28647.3624,0.0,11.338441116869486,0.0,0.0,1,1,1,M,0.0,Rent,Local,Phone,Medium,white,Wednesday,0
51,94,48868,1,2,0.0,1,68837.32718015868,12918.11851,0.0,10.79689852760344,0.0,0.0,1,0,1,F,1.0,Own,Local,Broker,Large,white,Sunday,0
45,45,88723,0,61,4406.99,1,15000.0,19946.88406,8.391174082227636,11.39328570667068,0.0496707767909472,0.0,1,1,1,F,1.0,Rent,Highway,Phone,Medium,black,Friday,1
39,73,61440,1,96,0.0,7,22115.474672949764,27218.243110000003,0.0,11.025832643730768,0.0,0.0,1,0,1,M,0.0,Own,Parking Lot,Phone,Compact,silver,Sunday,0
35,82,76068,0,51,139.4,2,15000.0,19475.9046,4.944495491591711,11.239396102118166,0.001832546766751239,0.0,1,0,1,M,1.0,Own,Local,Broker,Large,black,Tuesday,0
49,84,85570,0,3,177.01,1,48281.54122873375,28265.99246,5.181839728489342,11.357101719682486,0.002068574633929719,0.0,1,1,1,M,1.0,Own,Local,Broker,Large,white,Tuesday,0
39,68,78419,11,91,0.0,1,15000.0,26351.19815,0.0,11.269834275846323,0.0,1.0,1,1,1,F,1.0,Own,Parking Lot,Broker,Compact,other,Monday,0
22,84,67884,0,36,5464.05,1,15000.0,21241.599680000003,8.60612854969962,11.125570376034382,0.08048979892465198,0.0,0,0,1,M,0.0,Rent,Local,Online,Medium,other,Monday,0
36,70,91864,16,0,0.0,1,51734.24677282159,14213.81495,0.0,11.428075387053836,0.0,1.0,1,0,1,F,1.0,Rent,Parking Lot,Broker,Large,gray,Saturday,0
66,21,41795,0,58,0.0,1,60331.58810623479,25863.38896,0.0,10.640555920154002,0.0,0.0,1,1,0,F,1.0,Rent,Local,Phone,Medium,black,Friday,0
58,56,110760,11,13,0.0,4,15000.0,15539.798830000002,0.0,11.615130005774297,0.0,1.0,0,1,1,M,1.0,Rent,Highway,Phone,Medium,black,Sunday,0
55,81,51136,5,99,3095.47,8,15000.0,12820.85883,8.03801803197336,10.842263584629356,0.06053288225746524,0.0,1,1,0,F,1.0,Rent,Parking Lot,Online,Large,red,Tuesday,1
49,70,109425,5,4,0.0,1,35217.610106976834,18453.91744,0.0,11.603003800696799,0.0,0.0,1,0,0,F,1.0,Rent,Local,Online,Compact,white,Thursday,1
31,89,54696,0,0,6250.88,1,41082.710203399925,10333.01943,8.740637497499197,10.909564142299105,0.11428195330639707,0.0,0,1,1,F,0.0,Own,Local,Broker,Large,silver,Sunday,0
45,78,67409,0,87,0.0,1,67539.94144056336,25722.72834,0.0,11.118548653847485,0.0,1.0,1,1,1,F,0.0,Own,Local,Broker,Compact,red,Friday,0
51,43,30400,8,88,0.0,2,15000.0,24905.63089,0.0,10.322230781590136,0.0,0.0,1,0,1,M,1.0,Rent,Parking Lot,Broker,Compact,black,Tuesday,0
20,84,60673,4,23,0.0,8,15000.0,25034.10627,0.0,11.01327054920641,0.0,0.0,1,0,0,F,1.0,Rent,Highway,Online,Compact,gray,Monday,0
48,71,50387,15,27,0.0,20,15000.0,19157.21134,0.0,10.827508330472194,0.0,0.0,1,1,1,F,1.0,Rent,Highway,Phone,Medium,white,Friday,0
48,63,121018,1,51,496.24,8,55714.53298614876,10380.49213,6.209072806923515,11.703702837045164,0.004100513142564391,0.0,1,0,1,M,1.0,Rent,Local,Broker,Medium,gray,Tuesday,0
36,75,44599,0,53,0.0,6,51785.71637020464,33698.83441,0.0,10.705489138008156,0.0,0.0,1,1,0,F,0.0,Rent,Local,Broker,Medium,black,Saturday,0
46,87,78963,0,50,0.0,1,42142.50535503884,13414.60269,0.0,11.27674733138556,0.0,1.0,0,1,1,F,1.0,Own,Local,Broker,Medium,black,Wednesday,0
55,49,81983,0,50,0.0,1,58223.87963204363,13148.21389,0.0,11.314279385256405,0.0,0.0,0,0,0,F,1.0,Own,Highway,Phone,Large,black,Saturday,0
53,81,47311,0,4,778.96,1,27178.607336324472,27871.54112,6.659242636317386,10.764519242092259,0.01646432194792019,0.0,1,1,1,F,1.0,Own,Local,Phone,Medium,other,Saturday,0
22,80,36242,0,96,0.0,1,61004.57627464113,10168.34491,0.0,10.498001538187674,0.0,0.0,0,0,1,M,0.0,Rent,Highway,Online,Large,black,Monday,0
48,92,52573,0,98,9630.87,1,15000.0,11341.12605,9.17283267077978,10.86997697994303,0.18318693650854037,0.0,0,1,0,F,1.0,Own,Local,Broker,Medium,gray,Sunday,0
46,65,69814,0,28,0.0,1,15000.0,15284.39939,0.0,11.153604165376295,0.0,0.0,0,1,1,M,1.0,Rent,Parking Lot,Broker,Compact,red,Tuesday,0
37,97,124371,10,8,516.12,4,15000.0,25784.57861,6.248274955892676,11.731032353566972,0.0041498086386003285,1.0,1,1,1,F,1.0,Own,Highway,Broker,Compact,black,Friday,0
42,68,73200,0,50,0.0,4,15000.0,29526.571710000004,0.0,11.200964361058276,0.0,0.0,0,1,0,M,0.0,Own,Highway,Broker,Compact,white,Monday,1
46,91,73267,4,89,3541.42,1,58649.76656267328,20711.01256,8.172565388388172,11.201879230480108,0.048335153136430636,0.0,1,0,0,M,1.0,Rent,Local,Phone,Compact,red,Friday,0
29,77,30297,0,100,0.0,1,15000.0,22996.63643,0.0,10.318836982718269,0.0,0.0,1,1,0,F,0.0,Rent,Local,Online,Medium,other,Thursday,0
29,91,96159,9,95,4942.46,6,15000.0,12714.91953,8.505820769871256,11.473768749769034,0.05139829450915141,0.0,1,1,1,M,0.0,Rent,Parking Lot,Phone,Medium,other,Tuesday,0
28,69,96295,1,9,4324.2,2,109022.08217544125,22609.75266,8.372213661071383,11.47518206005957,0.04490529201628313,1.0,1,1,1,M,0.0,Rent,Local,Online,Medium,gray,Sunday,0
55,34,82415,20,16,2703.59,1,52570.94727801095,11908.59459,7.902705608628002,11.319534871805367,0.032804188507086,0.0,0,1,1,M,1.0,Rent,Parking Lot,Phone,Medium,black,Friday,0
34,77,76098,0,90,6888.33,11,70835.97184230966,41770.20848,8.837729116899096,11.23979040315897,0.09051800943507798,0.0,0,1,1,F,1.0,Own,Highway,Broker,Large,gray,Friday,0
28,57,79224,5,68,0.0,1,60392.90309451396,46199.35016,0.0,11.280047184559121,0.0,0.0,0,1,1,M,1.0,Rent,Parking Lot,Online,Compact,red,Wednesday,0
23,82,79945,9,95,0.0,1,15000.0,27828.41803,0.0,11.28910668574095,0.0,0.0,1,1,1,M,1.0,Own,Parking Lot,Online,Medium,gray,Thursday,0
38,93,76186,0,46,0.0,14,15000.0,11170.84562,0.0,11.240946123445735,0.0,1.0,1,1,1,M,1.0,Rent,Highway,Broker,Compact,silver,Friday,0
34,79,49505,4,43,2118.65,1,15000.0,38160.29895,7.659006259696865,10.809849153332399,0.042795822728558156,0.0,1,0,1,F,1.0,Own,Parking Lot,Broker,Compact,red,Tuesday,0
41,42,68734,0,100,1535.33,3,68807.03902731133,23392.05765,7.337151734382004,11.138013809905521,0.022336946242816614,0.0,0,0,0,F,1.0,Own,Highway,Broker,Large,other,Monday,0
63,85,124402,6,63,187.14,4,59525.33484128306,20503.5362,5.237186366543805,11.731281574752064,0.0015043045585717385,0.0,1,0,0,M,1.0,Rent,Parking Lot,Phone,Compact,white,Saturday,0
54,83,112223,0,7,0.0,3,92585.885846205,18650.20172,0.0,11.628252152939904,0.0,0.0,0,0,1,M,1.0,Own,Highway,Phone,Compact,white,Friday,0
42,90,64590,1,100,4642.83,5,15000.0,25186.47211,8.443294735773938,11.075830361179467,0.07188044774039727,1.0,1,1,1,F,1.0,Rent,Local,Broker,Large,blue,Wednesday,0
29,62,78332,0,49,2698.06,6,51999.710766930366,23463.32816,7.900658843226636,11.268724249129983,0.03444346571687539,0.0,1,0,1,F,1.0,Rent,Highway,Broker,Large,white,Wednesday,1
54,89,67456,1,50,6678.77,1,77972.85802494707,53100.11527,8.806838834800201,11.119245636829277,0.09900781238418549,0.0,1,1,1,F,1.0,Own,Highway,Broker,Large,red,Wednesday,1
27,89,101277,0,49,861.81,1,48589.46813666108,6400.7186,6.7601945046193705,11.525624489947637,0.008509350500602302,0.0,0,1,0,M,0.0,Rent,Parking Lot,Phone,Compact,red,Wednesday,0
28,77,71070,4,18,0.0,2,15000.0,13682.33019,0.0,11.171434656356537,0.0,0.0,0,0,0,F,1.0,Rent,Parking Lot,Online,Compact,other,Friday,0
61,52,92907,13,7,3886.53,1,15000.0,10406.83752,8.265529273499514,11.439365035195507,0.04183202738192621,0.0,0,1,1,F,1.0,Own,Local,Broker,Large,black,Wednesday,0
41,69,115509,0,18,11291.15,1,15000.0,11422.32697,9.331863073025854,11.657112385282726,0.0977504112198078,0.0,1,0,1,F,1.0,Rent,Parking Lot,Broker,Large,white,Wednesday,0
55,88,76298,0,76,3286.05,1,34210.632357226525,18696.31791,8.097745784987529,11.242415111026768,0.043068061180356235,0.0,0,0,1,M,1.0,Own,Parking Lot,Broker,Medium,other,Friday,0
36,61,60211,0,0,0.0,3,15000.0,21518.43409,0.0,11.005626946980394,0.0,0.0,1,1,1,M,1.0,Rent,Local,Phone,Medium,black,Wednesday,0
35,88,72046,0,62,0.0,1,35626.17097178048,15415.86249,0.0,11.18507396280923,0.0,1.0,0,1,0,F,1.0,Own,Local,Broker,Compact,white,Sunday,0
27,76,41958,0,42,2238.92,1,20787.385951365155,46386.91016,7.714195429925601,10.644448230005079,0.05335970828666079,1.0,1,0,1,F,1.0,Rent,Local,Online,Medium,red,Tuesday,0
74,73,64757,0,15,5278.25,1,49387.94619624352,21204.9655,8.57153932115635,11.078412524053402,0.08150730411686587,0.0,1,0,0,F,1.0,Own,Local,Broker,Large,white,Wednesday,0
24,63,39298,2,2,0.0,1,39900.49434531263,62233.81558,0.0,10.578954352240995,0.0,0.0,0,0,1,M,1.0,Own,Local,Online,Compact,black,Wednesday,0
47,40,84988,15,89,0.0,1,27755.13915407293,20409.86431,0.0,11.350277115333324,0.0,0.0,1,1,1,M,1.0,Rent,Highway,Phone,Compact,silver,Wednesday,1
67,81,79509,0,97,3381.89,8,15000.0,25010.69878,8.126485652733297,11.28363807889553,0.04253414664822035,0.0,1,0,1,F,1.0,Own,Local,Phone,Large,gray,Friday,0
